Index,Country,City,Hotel,Address,Popularity
627,US,Chicago,Victorian Rose Garden Bed & Breakfast,"314 Washington St, Algonquin, Illinois",61
628,US,Chicago,Motel 6 Libertyville,"1809 N Milwaukee Ave, Libertyville, Lake County, Illinois",242
629,US,Chicago,"The Drake Oak Brook, Autograph Collection","2301 York Rd, Oak Brook, DuPage County, Illinois",789
630,US,Chicago,"Country Inn & Suites by Radisson, Romeoville, IL","1265 Lakeview Dr, Romeoville, Illinois",492
631,US,Chicago,Ivy Terrace Apartments,"5140 S Kenwood Ave, Chicago, Illinois",28
632,US,Chicago,Warren Dunes State Park Campground,"12032 Red Arrow Hwy, Sawyer, Berrien County, Michigan",62
633,US,Chicago,Hotel Indigo Naperville Riverwalk,"120 Water St, Naperville, DuPage County, Illinois",269
634,US,Chicago,Howard Johnson by Wyndham Waukegan Great Lakes,"619 S Green Bay Rd, Waukegan, Lake County, Illinois",281
635,US,Chicago,Hotel Baker,"100 W Main St, Saint Charles, Illinois",222
636,US,Chicago,The Emily Hotel,"311 N Morgan St, Chicago, Illinois",35
637,US,Chicago,Hampton Inn Joliet - I-80,"1521 Riverboat Center Drive, Joliet, Illinois",737
638,US,Chicago,Sleep Inn Near I-80 And I-94,"2255 173rd St, Lansing, Illinois",65
639,US,Chicago,The Villa Toscana,"3447 N Halsted St, Chicago, Illinois",102
640,US,Chicago,"Country Inn & Suites by Radisson, Tinley Park, IL","18315 La Grange Rd, Tinley Park, Illinois",643
641,US,Chicago,Best Western Joliet Inn & Suites,"4380 Enterprise Dr, Joliet, Illinois",335
642,US,Chicago,Motel 6 Bridgeview,"9625 S 76th Ave, Bridgeview, Illinois",316
643,US,Chicago,Super 8 by Wyndham Rochelle 601 East Highway 38,"601 East Highway 38, Rochelle, Illinois",365
644,US,Chicago,Hansen House Mansion Guest House,"164 W Eugenie St, Chicago, Illinois",44
645,US,Chicago,Kankakee South KOA,"425 East 6000 South Road, Chebanse, Illinois",27
646,US,Chicago,Howard Johnson Hotel & Suites by Wyndham Elk Grove Village,"1925 E Higgins Rd, Elk Grove Village, Illinois",399
647,US,Chicago,Rodeway Inn,"5952 N Lincoln Ave, Chicago, Illinois",62
648,US,Chicago,Best Western Oswego Hotel,"2055 Wiesbrook Rd, Oswego, Illinois",183
649,US,Chicago,New Relax Inn,"7336 S Harlem Ave, Bridgeview, Illinois",21
650,US,Chicago,Skylark Motel,"5435 S Archer Ave, Chicago, Illinois",14
651,US,Chicago,The Westin O'Hare,"6100 North River Road, Rosemont, Illinois",34
652,US,Chicago,Clarion Inn,"610 Tollview Dr, South Holland, Illinois",39
653,US,Chicago,"Holiday Inn Express & Suites Bensenville - O'Hare, an IHG Hotel","811 E Grand Ave, Bensenville, DuPage County, Illinois",75
654,US,Chicago,The Neighborhood Hotel Lincoln Park,"2616 N Clark St, Chicago, Illinois",11
655,US,Chicago,Manilow Suites at 77 West,"77 W Huron St, Chicago, Illinois",3
656,US,Chicago,Hollywood Stadium Sports Bar,"777 Hollywood Blvd, Joliet, Illinois",209
657,US,Chicago,Four Points by Sheraton Mount Prospect O’Hare,"2200 South Elmhurst Road, Mount Prospect, Illinois",42
658,US,Chicago,MainStay Suites Chicago Schaumburg,"1200 Bank Dr, Schaumburg, Illinois",5
659,US,Chicago,Bundling Board Inn,"220 E South St, Woodstock, Illinois",13
660,US,Chicago,Manilow Suites at the Shoreham,"400 E South Water St, Chicago, Illinois",4
661,US,Chicago,The Inn at Smokey Row,"112 Stephen St, Lemont, Illinois",8
662,US,Chicago,Hampton Inn Pontiac,"2000 Grand Prix Drive, Pontiac, Illinois",193
663,US,Chicago,Bellwood Hotel,"1409 W Diversey Pkwy, Chicago, Illinois",16
664,US,Chicago,Loop Suites,"65 E Washington St, Chicago, Illinois",30
665,US,Chicago,Holiday Inn Rockford(I-90&Rt 20/State St),"7550 E State St, Rockford, Illinois",217
666,US,Chicago,The Inn at Wrigleyville,"3617 N Sheffield Ave # 19, Chicago, Illinois",18
667,US,Chicago,Quality Inn Monee I-57,"5815 W Monee Manhattan Rd, Monee, Illinois",39
668,US,Chicago,Comfort Inn Joliet West I-80,"1520 Commerce Ln, Joliet, Illinois",85
669,US,Chicago,Marina Grand Resort,"600 W Water St, New Buffalo, Berrien County, Michigan",350
670,US,Chicago,Home2 Suites by Hilton Lincolnshire Chicago,"350 Knightsbridge Pkwy, Lincolnshire, Lake County, Illinois",14
671,US,Chicago,Yelton Manor Boutique Hotel B&B,"140 N Shore Dr, South Haven, Van Buren County, Michigan",971
672,US,Chicago,"Country Inn & Suites by Radisson, Sycamore, IL","1450 South Peace Rd., Sycamore, Illinois",351
673,US,Chicago,Americas Best Value Inn & Suites Waukegan Gurnee,"411 S Green Bay Rd, Waukegan, Lake County, Illinois",103
674,US,Chicago,"Holiday Inn Express & Suites Morris, an IHG Hotel","222 Gore Rd, Morris, Illinois",149
675,US,Chicago,Lakeside Cabins Resort,"7650 Warren Woods Rd, Three Oaks, Berrien County, Michigan",239
676,US,Chicago,The Biddle House,"405 W Eugenie St, Chicago, Illinois",8
677,US,Chicago,Fairfield Inn & Suites Watervliet St. Joseph,"8258 Arnt Blvd, Watervliet, Berrien County, Michigan",213
678,US,Chicago,Quality Inn Aurora - Naperville Area,"4005 Gabrielle Ln, Aurora, Illinois",76
679,US,Chicago,TownePlace Suites Chicago Waukegan/Gurnee,"404 Lakehurst Rd, Waukegan, Lake County, Illinois",6
680,US,Chicago,"Country Inn & Suites by Radisson, Benton Harbor-St. Joseph, MI","2276 Pipestone Rd, Benton Harbor, Berrien County, Michigan",310
681,US,Chicago,Holiday Inn Aurora North- Naperville An IHG Hotel,"2424 W Sullivan Rd, Aurora, Illinois",176
682,US,Chicago,Baymont by Wyndham Paw Paw,"111 Ampey Rd, Paw Paw, Van Buren County, Michigan",452
683,US,Chicago,L.P. Motel,"4605 N Harlem Ave, Harwood Heights, Illinois",8
684,US,Chicago,Chateau Chantal Winery and Inn,"15900 Rue de Vin, Traverse City, Grand Traverse County, Michigan",451
685,US,Chicago,Lakeside Resort and Conference Center,"100 Clearview Dr, Houghton Lake, Michigan",286
686,US,Chicago,Days Inn by Wyndham Whitmore Lake,"9897 Main St, Whitmore Lake, Michigan",280
687,US,Chicago,Detroit Marriott Southfield,"27033 Northwestern Hwy, Southfield, Michigan",393
688,US,Chicago,West Loop Lofts,"1650 W Adams St, Chicago, Illinois",5
689,US,Chicago,Renaissance Schaumburg Convention Center Hotel,"1551 Thoreau Dr N, Schaumburg, Illinois",885
690,US,Chicago,La Quinta Inn & Suites by Wyndham Bannockburn - Deerfield,"2000 Lakeside Dr, Bannockburn, Lake County, Illinois",620
691,US,Chicago,Hilton Garden Inn Kankakee,"455 Riverstone Parkway, Kankakee, Illinois",642
692,US,Chicago,Super 8 by Wyndham Romeoville Bolingbrook,"1301 Marquette Dr, Romeoville, Illinois",298
693,US,Chicago,Super 8 by Wyndham DeKalb IL,"800 W Fairview Dr, DeKalb, Illinois",295
694,US,Chicago,TownePlace Suites by Marriott Detroit Warren,"7601 Chicago Road, Warren, Michigan",270
695,US,Chicago,Sleep Inn & Suites,"5597 S 9th St, Kalamazoo, Kalamazoo County, Michigan",1462
696,US,Chicago,Super 8 by Wyndham Hampshire IL,"115 Arrowhead Dr, Hampshire, Illinois",120
697,US,Chicago,Super 8 by Wyndham South Holland,"17225 Halsted St, South Holland, Illinois",35
698,US,Chicago,Starved Rock State Park Campground,"Route 178 & Route 71, Utica, Illinois",56
699,US,Chicago,Motel 6 Alsip,"5150 W 127th St, Alsip, Illinois",326
700,US,Chicago,Holiday Inn Express Detroit-warren (GM Tech Ctr),"11500 East 11 Mile Road, Warren, Michigan",116
701,US,Chicago,Fox River Bed and Breakfast,"3367 E 2072nd Rd, Ottawa, Illinois",35
702,US,Chicago,Level Chicago - Old Town,"1140 N Wells St, Chicago, Illinois",4
703,US,Chicago,Corporate Suites Network,"233 E Wacker Dr, Chicago, Illinois",5
704,US,Chicago,Fish Lake Beach Camping Resort,"32223 N US Highway 12, Volo, Lake County, Illinois",24
705,US,Chicago,Sonder at 820 South Michigan,"820 S Michigan Ave, Chicago, Illinois",6
706,US,Chicago,Quality Inn,"1823 W Reynolds St, Pontiac, Illinois",83
707,US,Chicago,Lakeside Inn,"15251 Lakeshore Rd, Lakeside, Berrien County, Michigan",149
708,US,Chicago,The Manor Motel,"23926 W Earnes St, Channahon, Illinois",26
709,US,Chicago,Best Western Chester Hotel,"2150 State St, Chester, Illinois",174
710,US,Chicago,Munro House Bed & Breakfast and Spa,"202 Maumee St, Jonesville, Michigan",94
711,US,Chicago,AJ's Walleye Lodge,"35131 State Highway M-28, Bergland, Upper Peninsula, Michigan",85
712,US,Chicago,The Kirby,"294 West Center, Douglas, Allegan County, Michigan",78
713,US,Chicago,Marcotte's Family Motel,"2156 East Route 20, Elizabeth, Illinois",73
714,US,Chicago,Rim Rock's Dogwood Cabins,"798 Karbers Ridge Rd, Elizabethtown, Illinois",147
715,US,Chicago,Super 8 by Wyndham Yorkville,"1510 N Bridge St, Yorkville, Illinois",196
716,US,Chicago,Super 8 by Wyndham Dwight,"14 E Northbrook Dr, Dwight, Illinois",191
717,US,Chicago,Lincoln Way: A Destination Inn,"409 N State St, Franklin Grove, Illinois",125
