Index,Country,City,Hotel,Address,Popularity,Latitude,Longitude
210,CA,Montreal,Auberge de Jeunesse Maeva Montreal,"3990, rue St-Hubert, Montreal, Quebec, Canada",35,45.52224,-73.57413
211,CA,Montreal,Auberge Du Plateau,"185 Rue Sherbrooke E, Montreal, Quebec, Canada",250,45.51453,-73.56885
212,CA,Montreal,Alexandrie Hostel,"1750 Amherst, Montreal, Quebec, Canada",236,45.5211,-73.56363
213,CA,Montreal,Hotel Arena Palace,"1553 St-Andre, Montreal, Quebec, Canada",182,45.5172,-73.55957
214,CA,Montreal,Hotel Terrasse Royale,"5225 chemin Cote-des-Neiges, Montreal, Quebec, Canada",199,45.49594,-73.62065
215,CA,Montreal,Auberge du Carre St-Louis,"3466 St-Denis Street, Montreal, Quebec, Canada",195,45.51725,-73.56875
216,CA,Montreal,The SoHo Hotel & Residences,"318 Wellington St W, Toronto, Ontario, Canada",1209,43.64481,-79.39223
217,CA,Montreal,McGill New Residence Hall,"3625 Avenue du Parc, Montreal, Quebec, Canada",122,45.51072,-73.57587
218,CA,Montreal,B & B Gite Couette et Chocolat Inc.,"1074, rue Saint Dominique, Montreal, Quebec, Canada",113,45.50876,-73.56021
219,CA,Montreal,Appartements Trylon,"3463 Sainte-Famille, Montreal, Quebec, Canada",152,45.51081,-73.57188
220,CA,Montreal,Residence La Citadelle,"410 Sherbrooke Street West, Montreal, Quebec, Canada",124,45.51696,-73.56716
221,CA,Montreal,Best Western Plus Montreal East,"12555 Rue Sherbrooke E, Montreal, Quebec, Canada",52,45.65008,-73.51227
222,CA,Montreal,Sucrerie de la Montagne,"300, rang Saint-Georges, Rigaud, Quebec, Canada",97,45.12066,-73.3266
223,CA,Montreal,Camping Alouette,"3449 de L'Industrie, St-Mathieu-de-Beloeil, Quebec, Canada",46,45.59281,-73.27176
224,CA,Montreal,Hotel Jazz,"1216, rue St-Hubert, Montreal, Quebec, Canada",54,45.51482,-73.55785
225,CA,Montreal,Le Pleasant Hotel & Cafe,"1 Rue Pleasant, Sutton, Quebec, Canada",577,45.10706,-72.61458
226,CA,Montreal,Super 8 by Wyndham Cornwall ON,"2694 Brookdale Ave, Cornwall, Ontario, Canada",283,45.04697,-74.77176
227,CA,Montreal,Manoir Hovey,"575 Rue Hovey, North Hatley, Quebec, Canada",1636,45.26396,-71.99528
228,CA,Montreal,Hotel Escad Quartier DIX30,"9156 Boulevard Leduc, Brossard, Quebec, Canada",86,45.44594,-73.4391
229,CA,Montreal,OTL Gouverneur Sherbrooke,"3131 King West Street, Sherbrooke, Quebec, Canada",356,45.41985,-71.82842
230,CA,Montreal,La Perrot Damoise,"25 rue de l'Eglise, Notre-Dame-de-l'Ile-Perrot, Quebec, Canada",49,45.34949,-73.9028
231,CA,Montreal,Kenauk Nature,"1000 chemin Kenauk, Montebello, Outaouais Region, Quebec, Canada",210,45.71224,-74.88764
232,CA,Montreal,Best Western Belleville,"387 N Front St, Belleville, Ontario, Canada",787,44.18915,-77.3966
233,CA,Montreal,Hotel Viger,"1001 Saint-Hubert St, Montreal, Quebec, Canada",215,45.51353,-73.5543
234,CA,Montreal,Town Inn Suites,"620 Church St, Toronto, Ontario, Canada",1066,43.66907,-79.38272
235,CA,Montreal,OM Montreal BnB,"850 Sherbrooke Street East, Montreal, Quebec, Canada",28,45.5194,-73.56598
236,CA,Montreal,Motel Du Fleuve,"5800 Boul. Marie Victorin, Brossard, Quebec, Canada",63,45.47263,-73.49836
237,CA,Montreal,Welcominns,"1195 Rue Ampere, Boucherville, Quebec, Canada",276,45.57412,-73.44328
238,CA,Montreal,"Holiday Inn Express & Suites Vaudreuil - Dorion, an IHG Hotel","33 Boul. de la Cite-Des-Jeunes East, Vaudreuil-Dorion, Quebec, Canada",164,45.41354,-74.02851
239,CA,Montreal,LikeAHotel,"54 Rue Prince Arthur E, Montreal, Quebec, Canada",111,45.51443,-73.57189
240,CA,Montreal,La Cache du Lac Champlain,"325 Ave de Venise Ouest, Venise-en-Quebec, Quebec, Canada",217,45.07942,-73.15126
241,CA,Montreal,Les Suites Saint Francois Xavier,"438 Rue Saint-Francois-Xavier, Montreal, Quebec, Canada",31,45.50319,-73.5563
242,CA,Montreal,Hotel Ste Catherine,"1674 Ste Catherine Est, Montreal, Quebec, Canada",65,45.52209,-73.55255
243,CA,Montreal,Motel Rideau,"8700 boulevard Marie-Victorin, Brossard, Quebec, Canada",24,45.44513,-73.49468
244,CA,Montreal,Auberge de la Montagne Coupee,"1000, Chemin de la Montagne Coupee, Saint-Jean-de-Matha, Quebec, Canada",181,46.20215,-73.50246
245,CA,Montreal,Comfort Inn South,"7863 Taschereau Boulevard, Brossard, Quebec, Canada",153,45.45211,-73.46563
246,CA,Montreal,Comfort Inn Boucherville,"96 boul. de Mortagne, Boucherville, Quebec, Canada",130,45.5749,-73.44522
247,CA,Montreal,Best Western Hotel St. Jerome,"420 Monseigneur-Dubois Blvd, Saint Jerome, Quebec, Canada",388,45.78049,-74.01704
248,CA,Montreal,Hotel du Manoir Saint Denis,"2006 Rue Saint-Denis, Montreal, Quebec, Canada",123,45.51579,-73.56549
249,CA,Montreal,Hotel Dorion,"1477 rue Dorion, Montreal, Quebec, Canada",52,45.52428,-73.55252
250,CA,Montreal,Hotel Elegant,"1683 Rue Saint-Hubert, Montreal, Quebec, Canada",230,45.51721,-73.56246
251,CA,Montreal,Hotel Visitel,"1617 St Hubert, Montreal, Quebec, Canada",170,45.5168,-73.56153
252,CA,Montreal,Comfort Inn & Suites Thousand Islands Harbour District,"22 Main St, Gananoque, Ontario, Canada",391,44.32584,-76.16418
253,CA,Montreal,Le Village Suisse,"1175 Rue de la Sapiniere, Val David, Quebec, Canada",375,46.03039,-74.19981
254,CA,Montreal,Hotel de Paris,"901 Rue Sherbrooke Est, Montreal, Quebec, Canada",43,45.5201,-73.56629
255,CA,Montreal,Hotel A2K,"1475 Rene Levesque West, Montreal, Quebec, Canada",58,45.51983,-73.55168
256,CA,Montreal,All Suite VIP Saint-Jacques,"10 Due Saint-Jacques, Montreal, Quebec, Canada",22,45.49923,-73.56243
257,CA,Montreal,Hotel Stay Mont Royal,"438 avenue du Mont Royal Est, Montreal, Quebec, Canada",60,45.52431,-73.58235
258,CA,Montreal,Le 1009,"1009 Rue Bleury, Montreal, Quebec, Canada",10,45.50411,-73.56193
259,CA,Montreal,Hostel Inn Tourist,"1854 St. Catherine Street West, Montreal, Quebec, Canada",13,44.94393,-79.37646
260,CA,Montreal,La Petite Bourgeoise,"611 Rue Manning, Montreal, Quebec, Canada",61,45.4496,-73.57325
261,CA,Montreal,Boxotel,"175 Rue Ontario Est, Montreal, Quebec, Canada",88,45.51338,-73.56633
262,CA,Montreal,Hotel Star Montreal,"910 Maisonneuve Blvd East, Montreal, Quebec, Canada",132,45.51707,-73.5593
263,CA,Montreal,Sonder Gare Saint Denis,"1063 Rue Saint-Denis, Montreal, Quebec, Canada",41,45.51242,-73.55715
264,CA,Montreal,Abadin Bed and Breakfast,"612 Bobois St, L'Orignal, Hawkesbury, Ontario, Canada",87,45.62558,-74.67859
265,CA,Montreal,Auberge La Chocolatiere,"312 River Road, North Hatley, Quebec, Canada",256,45.43234,-75.66979
266,CA,Montreal,Sonder Saint Paul,"209 Rue Saint-Paul Ouest, Montreal, Quebec, Canada",24,45.5026,-73.55552
267,CA,Montreal,Sonder at The Richmond,"400 Ave Richmond, Montreal, Quebec, Canada",53,45.48929,-73.56834
268,CA,Montreal,Chalets Lac a la Truite,"1961 ch. de la Montagne, Sainte Agathe des Monts, Quebec, Canada",404,46.03082,-74.24813
269,CA,Montreal,Le Fabreville Motel et Suites,"4301, boulevard Dagenais Ouest, Laval, Quebec, Canada",192,45.55927,-73.8398
270,CA,Montreal,Comfort Inn Aeroport Dorval,"340, Michel Jasmin, Dorval, Quebec, Canada",243,45.45515,-73.73248
271,CA,Montreal,Au Coq du Bonheur B&B,"79, rue Bellevue, Magog, Quebec, Canada",573,45.26334,-72.15403
272,CA,Montreal,Zum Hotel,"2450 Boul. Edouard Montpetit, Montreal, Quebec, Canada",94,45.50661,-73.61533
273,CA,Montreal,Imperia Hotel & Suites St-Eustache,"570, rue Dubois, Saint-Eustache, Quebec, Canada",180,45.58091,-73.88248
274,CA,Montreal,L'Escogriffe B&B,"1264 Wolfe St., Montreal, Quebec, Canada",22,45.51736,-73.55579
275,CA,Montreal,Saint-Andre-des-Arts,"1654 rue Saint-Andre, Montreal, Quebec, Canada",54,45.51756,-73.5611
276,CA,Montreal,Comfort Inn & Suites,"255-8 Rue de Martigny W, Saint Jerome, Quebec, Canada",118,45.77934,-74.01568
277,CA,Montreal,Auberge aux Nuits de Reve,"14 rue Larocque ouest, Sainte Agathe des Monts, Quebec, Canada",585,46.04619,-74.28979
278,CA,Montreal,Auberge du Lac Saint-Pierre,"10911 Notre-Dame West Street, Trois-Rivieres, Quebec, Canada",404,46.27898,-72.66796
279,CA,Montreal,Chalets Beaconsfield Motel,"505 Beaconsfield , Beaconsfield, Quebec, Canada",37,45.41948,-73.88406
280,CA,Montreal,Gite Urbain La Lanterne,"1016 Boulevard Saint-Joseph Est, Montreal, Quebec, Canada",81,45.52981,-73.5842
281,CA,Montreal,L'Imprevu Bed & Breakfast,"3932, rue St-Jacques, Montreal, Quebec, Canada",40,45.47897,-73.5844
282,CA,Montreal,Turquoise Bed and Breakfast,"1576, rue Alexandre-DeSeve, Montreal, Quebec, Canada",33,45.52192,-73.55567
283,CA,Montreal,Centre de sante Euro-spa,"455 Rang de l'Eglise Sud, St-Ignace-de-Stanbridge, Quebec, Canada",98,45.15608,-72.9689
284,CA,Montreal,Manoir Becancourt,"3255 Av. Nicolas Perrot, Becancour, Quebec, Canada",247,46.33891,-72.4355
285,CA,Montreal,Hotel Particulier Griffintown,"1200 Ottawa Street, Montreal, Quebec, Canada",47,45.49264,-73.56035
286,CA,Montreal,Parc Omega,"399, Route 323 North, Montebello, Outaouais Region, Quebec, Canada",167,45.68639,-74.94608
287,CA,Montreal,Budget Inn,"4510 County 2 Rd, Port Hope, Ontario, Canada",70,43.97431,-78.34477
288,CA,Montreal,Au Piano Blanc,"4440, rue Berri, Montreal, Quebec, Canada",39,45.52437,-73.58101
289,CA,Montreal,Econo Lodge Brossard,"8350 Boulevard Taschereau, Brossard, Quebec, Canada",111,45.44586,-73.47163
290,CA,Montreal,L'Auberge de l'Aeroport Inn,"580 Rue Michel Jasmin, Dorval, Quebec, Canada",118,45.45193,-73.73699
291,CA,Montreal,Les Suites de Laviolette Ascend Hotel Collection,"7201 rue Notre-Dame Ouest, Trois-Rivieres, Quebec, Canada",194,46.31352,-72.57371
292,CA,Montreal,Les appartements Loft Jacques-Cartier,"4046 Cartier, Montreal, Quebec, Canada",50,45.53051,-73.56773
293,CA,Montreal,Spa & Hotel Le Finlandais,"125 Boul. Labelle, Rosemere, Quebec, Canada",195,45.62021,-73.79788
294,CA,Montreal,Quartier Latin Hotel,"1763 St. Denis, Montreal, Quebec, Canada",246,45.51589,-73.56476
295,CA,Montreal,Hotel Villa,"57 Sainte-Catherine Est, Montreal, Quebec, Canada",162,45.51053,-73.56352
296,CA,Montreal,Auberge YWCA,"1355 Rene-Levesque Blvd. West, Montreal, Quebec, Canada",76,45.51899,-73.55246
297,CA,Montreal,Hotel Casa Bella,"264 Sherbrooke ouest, Montreal, Quebec, Canada",156,45.50895,-73.57067
298,CA,Montreal,Hotel & Suite Place des Arts,"270 Sherbrooke West, Montreal, Quebec, Canada",70,45.51552,-73.56801
299,CA,Montreal,La Maison du Patriote,"169, St-Paul Est, Montreal, Quebec, Canada",66,45.50723,-73.5528
300,CA,Montreal,Hotel Chrome,"215 Boulevard Rene Levesque E, Montreal, Quebec, Canada",67,45.51096,-73.56017
301,CA,Montreal,Cap Tremblant Mountain Resort,"400, du Mont-Plaisant, Mont Tremblant, Quebec, Canada",611,46.19024,-74.62512
302,CA,Montreal,Polar Bear's Club,"930, Boulevard des Laurentides, Piedmont, Quebec, Canada",184,45.91442,-74.14749
303,CA,Montreal,Beacon Hill Motel,"1668 Montreal Rd, Ottawa, Ontario, Canada",86,45.446,-75.6134
304,CA,Montreal,Hotel Plaza Valleyfield,"40, avenue du Centenaire, Salaberry-de-Valleyfield, Quebec, Canada",204,45.25894,-74.12867
305,CA,Montreal,Auberge Harris,"576 Rue Champlain, Saint-Jean-sur-Richelieu, Quebec, Canada",154,45.324,-73.26451
306,CA,Montreal,Days Inn by Wyndham Berthierville,"760 Rue Gadoury, Berthierville, Quebec, Canada",246,46.08927,-73.19321
307,CA,Montreal,Hotel L'Express,"2800 Marie Victorin Blvd, Longueuil, Quebec, Canada",66,45.58294,-73.46981
308,CA,Montreal,Residence Carrefour Sherbrooke,"475 Sherbrooke Street West, Montreal, Quebec, Canada",61,45.51787,-73.56709
309,CA,Montreal,Hotel Bon Accueil,"1601 rue St-Hubert, Montreal, Quebec, Canada",80,45.51673,-73.56136
310,CA,Montreal,Grey Nuns Residence,"1190 Guy Street, Montreal, Quebec, Canada",62,45.49405,-73.57617
311,CA,Montreal,Chalets Chanteclair,"2325, Rd 117, Val David, Quebec, Canada",116,46.05584,-74.20231
312,CA,Montreal,Auberge Jeunesse a LouLou,"3365 des Eglises, Levis, Chaudiere-Appalaches, Quebec, Canada",212,46.71358,-71.27131
313,CA,Montreal,Le Sieur De Joliette,"2617 Joliette, Montreal, Quebec, Canada",67,45.5476,-73.55345
314,CA,Montreal,Inn Between,"1805 Rue Ontario E, Montreal, Quebec, Canada",26,45.52615,-73.55948
315,CA,Montreal,Hotel La Residence Du Voyageur,"847 Rue Sherbrooke East, Montreal, Quebec, Canada",103,45.51976,-73.56651
316,CA,Montreal,Sunset Suites,"2445 Sunset Rd, Montreal, Quebec, Canada",43,46.76152,-71.28743
317,CA,Montreal,Le Chabrol Hotel & Suites,"6951 Saint-Jacques West, Montreal, Quebec, Canada",65,45.45739,-73.62953
318,CA,Montreal,Auberge Handfield Et Spa,"555 Richelieu, Saint Marc sur Richelieu, Quebec, Canada",437,45.67381,-73.19378
319,CA,Montreal,EconoHotel Montreal,"1649 Saint Hubert Street, Montreal, Quebec, Canada",8,45.51701,-73.56199
320,CA,Montreal,Les Etoiles Apartments By Corporate Stays,"888 Saint-Francois Xavier, Montreal, Quebec, Canada",23,45.50449,-73.55911
321,CA,Montreal,Jade Blue B&B,"1225 rue de Bullion, Montreal, Quebec, Canada",51,45.51076,-73.56162
322,CA,Montreal,Motel Le Marigot,"522 de Lotbiniere, Vaudreuil-Dorion, Quebec, Canada",57,45.36165,-74.00484
323,CA,Montreal,Universite de Montreal Residence,"2350 blvd. Edouard-Montpetit, Montreal, Quebec, Canada",18,45.507,-73.61361
324,CA,Montreal,Hotel Montfort Nicolet,"1141, Rue Saint-Jean-Baptiste, Nicolet, Quebec, Canada",309,46.23412,-72.63315
325,CA,Montreal,Hotel Le Dauphin Saint-Hyacinthe,"1250 Johnson West, Saint Hyacinthe, Quebec, Canada",133,45.64736,-72.95488
326,CA,Montreal,Quality Hotel Centre de Congres,"725 Boulevard Seminaire Nord, Saint-Jean-sur-Richelieu, Quebec, Canada",183,45.3249,-73.2675
327,CA,Montreal,Bienvenue B&B,"3950 Laval Av, Montreal, Quebec, Canada",40,45.51853,-73.57611
328,CA,Montreal,Mosaique Furnished Suites,"345 Rue de la Gauchetiere West, Montreal, Quebec, Canada",8,45.51223,-73.55699
329,CA,Montreal,Hotel Particulier on Drummond,"3429 Rue Drummond, Montreal, Quebec, Canada",128,45.50106,-73.57884
330,CA,Montreal,Loft4U by Corporate Stays,"456 Rue de la Gauchetiere O, Montreal, Quebec, Canada",30,45.50284,-73.56355
331,CA,Montreal,"Auberge Godefroy Hotel, Spa and Golf","17575 Blvd Becancour, Becancour, Quebec, Canada",373,46.30069,-72.54235
332,CA,Montreal,Hotel des Arts,"2060 rue St-Dominique, Montreal, Quebec, Canada",75,45.51224,-73.56781
333,CA,Montreal,Motel R-100,"4335 Chemin de Chambly, Longueuil, Quebec, Canada",27,45.52668,-73.4752
334,CA,Montreal,Refuge Du Poete,"320 rue Longueuil, Longueuil, Quebec, Canada",31,45.53681,-73.5107
335,CA,Montreal,Days Inn by Wyndham Blainville Conference Centre,"1136 Cure Labelle, Blainville, Quebec, Canada",244,45.67927,-73.88879
336,CA,Montreal,L'Hotel Particulier Griffintown,"1200 Rue Ottawa, Montreal, Quebec, Canada",7,45.49264,-73.56035
337,CA,Montreal,Ruta Bagage,"1345 Sainte-Rose, Montreal, Quebec, Canada",13,45.51937,-73.55383
338,CA,Montreal,Pensione Popolo,"4871 Saint Laurent, Montreal, Quebec, Canada",26,45.52219,-73.59054
339,CA,Montreal,Le Baluchon,"3550 Chemin des Trembles, St-Paulin, Quebec, Canada",802,46.45119,-73.00257
340,CA,Montreal,Residences Universitaires UQAM West,"2100 Saint-Urbain, Montreal, Quebec, Montreal, Quebec, Canada",83,45.51053,-73.56919
341,CA,Montreal,OrcaSound Hotel,"93 Montee Lavigne, Rigaud, Quebec, Canada",67,45.4647,-74.22491
342,CA,Montreal,Lee Farm Inn Bed & Breakfast,"20 Boul Notre Dame O, Stanstead, Quebec, Canada",75,45.0084,-72.0951
343,CA,Montreal,Quality Inn Centre-Ville,"1620 Rue Saint-Hubert, Montreal, Quebec, Canada",31,45.51656,-73.56188
344,CA,Montreal,Le 400 Sherbrooke Ouest By Corporate Stays,"400 Sherbrooke Ouest, Montreal, Quebec, Canada",20,45.50751,-73.57157
345,CA,Montreal,Cambridge Suites Mississauga,"7005 Century Ave, Mississauga, Ontario, Canada",197,43.60211,-79.75232
346,CA,Montreal,Auberge La Dolce Vita,"2428 Rue Commerciale Sud, Temiscouata-sur-le-Lac, Bas-Saint-Laurent, Quebec, Canada",132,47.61278,-68.79383
347,CA,Montreal,Hotel 7 Saisons,"1659 St. Hubert, Montreal, Quebec, Canada",53,45.5171,-73.5621
348,CA,Montreal,Le Chasseur B&B,"1567 St.-Andre Street, Montreal, Quebec, Canada",95,45.51729,-73.55977
349,CA,Montreal,Maison Brunet,"1035 rue Saint-hubert, Montreal, Quebec, Canada",60,45.51382,-73.5549
350,CA,Montreal,Comfort Inn Drummondville,"1055 rue Hains, Drummondville, Quebec, Canada",133,45.8976,-72.5249
351,CA,Montreal,Motel Canadien,"1821, Notre-Dame East St, Trois-Rivieres, Quebec, Canada",187,46.38532,-72.4795
352,CA,Montreal,Sheraton Saint-Hyacinthe Hotel,"1315 rue Daniel-Johnson O., Saint Hyacinthe, Quebec, Canada",91,45.63937,-72.96787
353,CA,Montreal,Imperia Hotel & Suites Terrebonne,"2935, Boulevard de la Piniere, Terrebonne, Quebec, Canada",200,45.72111,-73.6943
354,CA,Montreal,Lelux Hotel,"1600 Rue Saint-Hubert, Montreal, Quebec, Canada",45,45.51642,-73.56149
355,CA,Montreal,Le Chablis Hotel & Suites Cadillac,"5800 Sherbrooke East, Montreal, Quebec, Canada",64,45.57493,-73.54765
356,CA,Montreal,Fairmont Chateau Laurier,"1 Rideau Street, Ottawa, Ontario, Canada",4346,45.42535,-75.69483
357,CA,Montreal,Holland Hotel by Simplissimmo,"1121, Sainte Catherine West, Montreal, Quebec, Canada",11,45.51791,-73.55698
358,CA,Montreal,Hotel St-Thomas,"430 Sherbrooke East, Montreal, Quebec, Canada",12,45.51732,-73.56691
359,CA,Montreal,The Auberge Chomedey Inn,"590, Cure Labelle Boulevard, Laval, Quebec, Canada",35,45.537,-73.74098
360,CA,Montreal,L'Oasis de l'Ile,"25 chemin des Iles Yale, Saint-Eustache, Quebec, Canada",130,45.5781,-73.85223
361,CA,Montreal,A Montreal Oasis,"3000 De Breslay Road, Montreal, Quebec, Canada",6,45.4919,-73.58943
362,CA,Montreal,Hotel & Suites Le Dauphin Quebec,"400 Rue Marais, Quebec City, Quebec, Canada",1227,46.82826,-71.28238
363,CA,Montreal,Auberge Saint Antoine,"8 Rue Saint Antoine, Quebec City, Quebec, Canada",2860,46.81457,-71.20212
364,CA,Montreal,Le Germain Hotel Toronto Maple Leaf Square,"75 Bremner Blvd, Toronto, Ontario, Canada",1580,43.64284,-79.3815
365,CA,Montreal,Best Western Premier Hotel Aristocrate,"3100 Chemin St-Louis, Quebec City, Quebec, Canada",1330,46.7578,-71.29316
366,CA,Montreal,Hotel Quintessence,"3004 Chemin de la Chapelle, Mont Tremblant, Quebec, Canada",671,46.21295,-74.58911
367,CA,Montreal,Fairmont Vancouver Airport,"3111 Grant McConachie Way, Richmond, British Columbia, Canada",4487,49.19596,-123.17779
368,CA,Montreal,"Au 4700 Rivard, classification 212144","4700 Rivard, Montreal, Quebec, Canada",10,45.52564,-73.58527
369,CA,Montreal,1820s Style Boutique Lofts In Old Montreal by Nuage,"408 Rue Saint Jacques, Montreal, Quebec, Canada",7,45.50158,-73.55962
370,CA,Montreal,Hotel Felix,"1274 Ste-Catherine E, Montreal, Quebec, Canada",22,45.51907,-73.5554
371,CA,Montreal,Castel Saint Denis,"2099 rue Saint Denis, Montreal, Quebec, Canada",31,45.51681,-73.56671
372,CA,Montreal,De par Chez Nous,"858 du Rivage, Saint-Antoine-sur-Richelieu, Quebec, Canada",10,45.77445,-73.17706
373,CA,Montreal,Casa Santa Isabel,"2700 Reading Street, Montreal, Quebec, Canada",4,45.47558,-73.56668
374,CA,Montreal,Camping La Cle des Champs Complexe VR,"415 Montee St Claude, Saint-Philippe, Quebec, Canada",11,45.36264,-73.44344
375,CA,Montreal,Les Matins d'Antoine,"39 rue Queen, Sherbrooke, Quebec, Canada",30,45.36048,-71.85828
376,CA,Montreal,Hotel Trois Tilleuls,"290 rue Richelieu, Saint Marc sur Richelieu, Quebec, Canada",164,45.64811,-73.20603
377,CA,Montreal,Atelier Galerie Anne Drouin Peinture & Pension,"1345 Montee Sainte-Julie, Sainte-Julie, Quebec, Canada",16,45.61171,-73.36284
378,CA,Montreal,Les Apparts du Vieux Montreal,"405 Saint-Dizier Street, Montreal, Quebec, Canada",2,45.50539,-73.55439
379,CA,Montreal,Green Acres Inn,"2480 Princess St, Kingston, Ontario, Canada",403,44.25861,-76.56232
380,CA,Montreal,Gite & Appartements Du Marigot,"128 Boulevard Levesque Est, Laval, Quebec, Canada",23,45.56424,-73.67786
381,CA,Montreal,All Suites Majestique Downtown,"366-368 rue Sherbrook West, Montreal, Quebec, Canada",39,45.5166,-73.56731
382,CA,Montreal,Auberge Chez Jean,"4136 rue Henri Julien, Montreal, Quebec, Canada",64,45.52028,-73.57837
383,CA,Montreal,Hotel De La Couronne,"1029 St Denis, Montreal, Quebec, Canada",8,45.51197,-73.55617
384,CA,Montreal,Auberge Objectif Sante,"8665 Chemin de Chambly, Longueuil, Quebec, Canada",22,45.52668,-73.4752
385,CA,Montreal,Hotel Newstar,"5250 Rue Jarry E, Montreal, Quebec, Canada",75,45.58306,-73.59209
386,CA,Montreal,TownePlace Suites by Marriott Belleville,"400 Bell Blvd, Belleville, Ontario, Canada",268,44.18289,-77.42301
387,CA,Montreal,White Pine Lodge,"Parcel 13466, Temiskaming Shores, Northeastern Ontario, Ontario, Canada",14,,
388,CA,Montreal,Les Menus-Plaisirs,"244 boul. Sainte-Rose, Laval, Quebec, Canada",46,45.61239,-73.78865
389,CA,Montreal,Le St-Christophe,"1597 rue St-Christophe, Montreal, Quebec, Canada",19,45.51706,-73.56074
390,CA,Montreal,Island Shores Bed & Breakfast,"440 Main St., Rossport, Thunder Bay District, Ontario, Canada",69,48.40647,-89.24015
391,CA,Montreal,Empire Suites,"1606 Rue Saint-Hubert, Montreal, Quebec, Canada",38,45.51648,-73.56163
392,CA,Montreal,Gite La Cinquieme Saison,"4396, rue Boyer, Montreal, Quebec, Canada",10,45.52667,-73.57862
393,CA,Montreal,McGill Student Apartments,"3935 rue University, Montreal, Quebec, Canada",15,45.51064,-73.58365
394,CA,Montreal,Motel 6 Kingston,"1542 Robinson Court, Kingston, Ontario, Canada",475,44.28248,-76.56621
395,CA,Montreal,Motel Falcon,"6225 Boulevard Taschereau, Brossard, Quebec, Canada",39,45.47403,-73.46645
396,CA,Montreal,Hotel Rive Gauche,"1810 Rue Richelieu, Beloeil, Quebec, Canada",111,45.5918,-73.19225
397,CA,Montreal,Bridgewaters Inn,"2702 County Road 2, Johnstown, Ontario, Canada",31,44.74148,-75.47098
398,CA,Montreal,Motel La Siesta,"3179 boul. Taschereau, Longueuil, Quebec, Canada",23,45.49687,-73.48364
399,CA,Montreal,Aux Berges Fleuries,"1345 Montee Ste-Julie, Sainte-Julie, Quebec, Canada",2,45.61171,-73.36284
400,CA,Montreal,Best Western Plus Bathurst Hotel & Suites,"150 Main St, Bathurst, New Brunswick, Canada",435,47.62005,-65.6551
401,CA,Montreal,Chalet du Boise,"2200 Chemin des Sucreries, Varennes, Quebec, Canada",62,45.64401,-73.3716
402,CA,Montreal,1595 Dr Penfield by Ellegancia,"1595 Dr Penfield Ave, Montreal, Quebec, Canada",35,45.49659,-73.58683
403,CA,Montreal,Motel Le Transit,"30 Rue Brunet, Mont-Saint-Hilaire, Quebec, Canada",34,45.59196,-73.18133
404,CA,Montreal,Motel Le Marquis,"672 rue Sherbrooke Est, Montreal, Quebec, Canada",30,45.51877,-73.56654
405,CA,Montreal,Motel Mont-St-Hilaire et Cabines,"202, boul. Sir-Wilfrid-Laurier, Mont-Saint-Hilaire, Quebec, Canada",12,45.56243,-73.1955
406,CA,Montreal,Le bed & Cocktail - Par La Distillerie MTL,"2043 Mont-Royal E., Montreal, Quebec, Canada",3,45.53514,-73.57274
407,CA,Montreal,Auberge Le Lupin Air B&B,"127, Pinoteau Street, Mont Tremblant, Quebec, Canada",616,46.20669,-74.59988
408,CA,Montreal,Hotel Charlemagne,"115, Celine-Dion Blvd, Charlemagne, Quebec, Canada",63,45.72043,-73.49034
409,CA,Montreal,Aux Studios Montcalm,"1303 Montcalm street, Montreal, Quebec, Canada",24,45.5181,-73.5555
410,CA,Montreal,Marsh Bay Resort,"937740 Marsh Bay Road, Cobalt, Temiskaming Shores, Northeastern Ontario, Ontario, Canada",11,47.36413,-79.75938
411,CA,Montreal,Auberge Le St-George,"2190 rue Saint-Jean-Baptiste, Jonquiere, Saguenay, Saguenay–Lac-Saint-Jean Region, Quebec, Canada",33,48.41568,-71.25946
412,CA,Montreal,Auberge Parkers' Lodge,"1340 ch. du lac Paquin, Val David, Quebec, Canada",35,46.01952,-74.20814
413,CA,Montreal,The Noble Suites,"20 Broad St, Brockville, Ontario, Canada",214,44.58852,-75.68327
414,CA,Montreal,The Wilfrid Boutique Farmhouse,"1375 Royal Rd, Milford, Picton, Prince Edward County, Ontario, Canada",102,44.03473,-77.71593
415,CA,Montreal,Sir Isaac Brock B&B Luxury Suites,"89 Church St, Brockville, Ontario, Canada",312,44.58839,-75.68969
416,CA,Montreal,Residence Bharat Bhavan,"4225 Rue Notre Dame Ouest, Montreal, Quebec, Canada",5,45.47621,-73.58601
417,CA,Montreal,Hotel Le Saint-Paul,"229 rue Saint-Paul, Quebec City, Quebec, Canada",499,46.81683,-71.20915
418,CA,Montreal,Auberge Marquis de Montcalm,"797 General-De Montcalm St., Sherbrooke, Quebec, Canada",190,45.40237,-71.90035
419,CA,Montreal,Manoir Chamberland,"545 Rue Notre Dame, Montebello, Outaouais Region, Quebec, Canada",177,45.65066,-74.93944
420,CA,Montreal,Motel Des Erables,"44 Route 201, Coteau-du-Lac, Quebec, Canada",36,45.29941,-74.18028
421,CA,Montreal,LikeAHotel-Ste Catherine,"1223 Rue Mackay, Montreal, Quebec, Canada",14,45.49545,-73.57608
422,CA,Montreal,B&B on the Park,"1308 Sherbrooke St East, Montreal, Quebec, Canada",4,45.52391,-73.56482
