Index,Country,City,Hotel,Address,Popularity
247,CA,Montreal,Best Western Hotel St. Jerome,"420 Monseigneur-Dubois Blvd, Saint Jerome, Quebec, Canada",388
248,CA,Montreal,Hotel du Manoir Saint Denis,"2006 Rue Saint-Denis, Montreal, Quebec, Canada",123
249,CA,Montreal,Hotel Dorion,"1477 rue Dorion, Montreal, Quebec, Canada",52
250,CA,Montreal,Hotel Elegant,"1683 Rue Saint-Hubert, Montreal, Quebec, Canada",230
251,CA,Montreal,Hotel Visitel,"1617 St Hubert, Montreal, Quebec, Canada",170
252,CA,Montreal,Comfort Inn & Suites Thousand Islands Harbour District,"22 Main St, Gananoque, Ontario, Canada",391
253,CA,Montreal,Le Village Suisse,"1175 Rue de la Sapiniere, Val David, Quebec, Canada",375
254,CA,Montreal,Hotel de Paris,"901 Rue Sherbrooke Est, Montreal, Quebec, Canada",43
255,CA,Montreal,Hotel A2K,"1475 Rene Levesque West, Montreal, Quebec, Canada",58
256,CA,Montreal,All Suite VIP Saint-Jacques,"10 Due Saint-Jacques, Montreal, Quebec, Canada",22
257,CA,Montreal,Hotel Stay Mont Royal,"438 avenue du Mont Royal Est, Montreal, Quebec, Canada",60
258,CA,Montreal,Le 1009,"1009 Rue Bleury, Montreal, Quebec, Canada",10
259,CA,Montreal,Hostel Inn Tourist,"1854 St. Catherine Street West, Montreal, Quebec, Canada",13
260,CA,Montreal,La Petite Bourgeoise,"611 Rue Manning, Montreal, Quebec, Canada",61
261,CA,Montreal,Boxotel,"175 Rue Ontario Est, Montreal, Quebec, Canada",88
262,CA,Montreal,Hotel Star Montreal,"910 Maisonneuve Blvd East, Montreal, Quebec, Canada",132
263,CA,Montreal,Sonder Gare Saint Denis,"1063 Rue Saint-Denis, Montreal, Quebec, Canada",41
264,CA,Montreal,Abadin Bed and Breakfast,"612 Bobois St, L'Orignal, Hawkesbury, Ontario, Canada",87
265,CA,Montreal,Auberge La Chocolatiere,"312 River Road, North Hatley, Quebec, Canada",256
266,CA,Montreal,Sonder Saint Paul,"209 Rue Saint-Paul Ouest, Montreal, Quebec, Canada",24
267,CA,Montreal,Sonder at The Richmond,"400 Ave Richmond, Montreal, Quebec, Canada",53
268,CA,Montreal,Chalets Lac a la Truite,"1961 ch. de la Montagne, Sainte Agathe des Monts, Quebec, Canada",404
269,CA,Montreal,Le Fabreville Motel et Suites,"4301, boulevard Dagenais Ouest, Laval, Quebec, Canada",192
270,CA,Montreal,Comfort Inn Aeroport Dorval,"340, Michel Jasmin, Dorval, Quebec, Canada",243
271,CA,Montreal,Au Coq du Bonheur B&B,"79, rue Bellevue, Magog, Quebec, Canada",573
272,CA,Montreal,Zum Hotel,"2450 Boul. Edouard Montpetit, Montreal, Quebec, Canada",94
273,CA,Montreal,Imperia Hotel & Suites St-Eustache,"570, rue Dubois, Saint-Eustache, Quebec, Canada",180
274,CA,Montreal,L'Escogriffe B&B,"1264 Wolfe St., Montreal, Quebec, Canada",22
275,CA,Montreal,Saint-Andre-des-Arts,"1654 rue Saint-Andre, Montreal, Quebec, Canada",54
276,CA,Montreal,Comfort Inn & Suites,"255-8 Rue de Martigny W, Saint Jerome, Quebec, Canada",118
277,CA,Montreal,Auberge aux Nuits de Reve,"14 rue Larocque ouest, Sainte Agathe des Monts, Quebec, Canada",585
278,CA,Montreal,Auberge du Lac Saint-Pierre,"10911 Notre-Dame West Street, Trois-Rivieres, Quebec, Canada",404
279,CA,Montreal,Chalets Beaconsfield Motel,"505 Beaconsfield , Beaconsfield, Quebec, Canada",37
280,CA,Montreal,Gite Urbain La Lanterne,"1016 Boulevard Saint-Joseph Est, Montreal, Quebec, Canada",81
281,CA,Montreal,L'Imprevu Bed & Breakfast,"3932, rue St-Jacques, Montreal, Quebec, Canada",40
282,CA,Montreal,Turquoise Bed and Breakfast,"1576, rue Alexandre-DeSeve, Montreal, Quebec, Canada",33
283,CA,Montreal,Centre de sante Euro-spa,"455 Rang de l'Eglise Sud, St-Ignace-de-Stanbridge, Quebec, Canada",98
284,CA,Montreal,Manoir Becancourt,"3255 Av. Nicolas Perrot, Becancour, Quebec, Canada",247
285,CA,Montreal,Hotel Particulier Griffintown,"1200 Ottawa Street, Montreal, Quebec, Canada",47
286,CA,Montreal,Parc Omega,"399, Route 323 North, Montebello, Outaouais Region, Quebec, Canada",167
287,CA,Montreal,Budget Inn,"4510 County 2 Rd, Port Hope, Ontario, Canada",70
288,CA,Montreal,Au Piano Blanc,"4440, rue Berri, Montreal, Quebec, Canada",39
289,CA,Montreal,Econo Lodge Brossard,"8350 Boulevard Taschereau, Brossard, Quebec, Canada",111
290,CA,Montreal,L'Auberge de l'Aeroport Inn,"580 Rue Michel Jasmin, Dorval, Quebec, Canada",118
291,CA,Montreal,Les Suites de Laviolette Ascend Hotel Collection,"7201 rue Notre-Dame Ouest, Trois-Rivieres, Quebec, Canada",194
292,CA,Montreal,Les appartements Loft Jacques-Cartier,"4046 Cartier, Montreal, Quebec, Canada",50
293,CA,Montreal,Spa & Hotel Le Finlandais,"125 Boul. Labelle, Rosemere, Quebec, Canada",195
294,CA,Montreal,Quartier Latin Hotel,"1763 St. Denis, Montreal, Quebec, Canada",246
295,CA,Montreal,Hotel Villa,"57 Sainte-Catherine Est, Montreal, Quebec, Canada",162
296,CA,Montreal,Auberge YWCA,"1355 Rene-Levesque Blvd. West, Montreal, Quebec, Canada",76
297,CA,Montreal,Hotel Casa Bella,"264 Sherbrooke ouest, Montreal, Quebec, Canada",156
298,CA,Montreal,Hotel & Suite Place des Arts,"270 Sherbrooke West, Montreal, Quebec, Canada",70
299,CA,Montreal,La Maison du Patriote,"169, St-Paul Est, Montreal, Quebec, Canada",66
300,CA,Montreal,Hotel Chrome,"215 Boulevard Rene Levesque E, Montreal, Quebec, Canada",67
301,CA,Montreal,Cap Tremblant Mountain Resort,"400, du Mont-Plaisant, Mont Tremblant, Quebec, Canada",611
302,CA,Montreal,Polar Bear's Club,"930, Boulevard des Laurentides, Piedmont, Quebec, Canada",184
303,CA,Montreal,Beacon Hill Motel,"1668 Montreal Rd, Ottawa, Ontario, Canada",86
304,CA,Montreal,Hotel Plaza Valleyfield,"40, avenue du Centenaire, Salaberry-de-Valleyfield, Quebec, Canada",204
305,CA,Montreal,Auberge Harris,"576 Rue Champlain, Saint-Jean-sur-Richelieu, Quebec, Canada",154
306,CA,Montreal,Days Inn by Wyndham Berthierville,"760 Rue Gadoury, Berthierville, Quebec, Canada",246
307,CA,Montreal,Hotel L'Express,"2800 Marie Victorin Blvd, Longueuil, Quebec, Canada",66
308,CA,Montreal,Residence Carrefour Sherbrooke,"475 Sherbrooke Street West, Montreal, Quebec, Canada",61
309,CA,Montreal,Hotel Bon Accueil,"1601 rue St-Hubert, Montreal, Quebec, Canada",80
310,CA,Montreal,Grey Nuns Residence,"1190 Guy Street, Montreal, Quebec, Canada",62
311,CA,Montreal,Chalets Chanteclair,"2325, Rd 117, Val David, Quebec, Canada",116
312,CA,Montreal,Auberge Jeunesse a LouLou,"3365 des Eglises, Levis, Chaudiere-Appalaches, Quebec, Canada",212
313,CA,Montreal,Le Sieur De Joliette,"2617 Joliette, Montreal, Quebec, Canada",67
314,CA,Montreal,Inn Between,"1805 Rue Ontario E, Montreal, Quebec, Canada",26
315,CA,Montreal,Hotel La Residence Du Voyageur,"847 Rue Sherbrooke East, Montreal, Quebec, Canada",103
316,CA,Montreal,Sunset Suites,"2445 Sunset Rd, Montreal, Quebec, Canada",43
317,CA,Montreal,Le Chabrol Hotel & Suites,"6951 Saint-Jacques West, Montreal, Quebec, Canada",65
318,CA,Montreal,Auberge Handfield Et Spa,"555 Richelieu, Saint Marc sur Richelieu, Quebec, Canada",437
319,CA,Montreal,EconoHotel Montreal,"1649 Saint Hubert Street, Montreal, Quebec, Canada",8
320,CA,Montreal,Les Etoiles Apartments By Corporate Stays,"888 Saint-Francois Xavier, Montreal, Quebec, Canada",23
321,CA,Montreal,Jade Blue B&B,"1225 rue de Bullion, Montreal, Quebec, Canada",51
322,CA,Montreal,Motel Le Marigot,"522 de Lotbiniere, Vaudreuil-Dorion, Quebec, Canada",57
323,CA,Montreal,Universite de Montreal Residence,"2350 blvd. Edouard-Montpetit, Montreal, Quebec, Canada",18
324,CA,Montreal,Hotel Montfort Nicolet,"1141, Rue Saint-Jean-Baptiste, Nicolet, Quebec, Canada",309
325,CA,Montreal,Hotel Le Dauphin Saint-Hyacinthe,"1250 Johnson West, Saint Hyacinthe, Quebec, Canada",133
326,CA,Montreal,Quality Hotel Centre de Congres,"725 Boulevard Seminaire Nord, Saint-Jean-sur-Richelieu, Quebec, Canada",183
327,CA,Montreal,Bienvenue B&B,"3950 Laval Av, Montreal, Quebec, Canada",40
328,CA,Montreal,Mosaique Furnished Suites,"345 Rue de la Gauchetiere West, Montreal, Quebec, Canada",8
329,CA,Montreal,Hotel Particulier on Drummond,"3429 Rue Drummond, Montreal, Quebec, Canada",128
330,CA,Montreal,Loft4U by Corporate Stays,"456 Rue de la Gauchetiere O, Montreal, Quebec, Canada",30
331,CA,Montreal,"Auberge Godefroy Hotel, Spa and Golf","17575 Blvd Becancour, Becancour, Quebec, Canada",373
332,CA,Montreal,Hotel des Arts,"2060 rue St-Dominique, Montreal, Quebec, Canada",75
333,CA,Montreal,Motel R-100,"4335 Chemin de Chambly, Longueuil, Quebec, Canada",27
334,CA,Montreal,Refuge Du Poete,"320 rue Longueuil, Longueuil, Quebec, Canada",31
335,CA,Montreal,Days Inn by Wyndham Blainville Conference Centre,"1136 Cure Labelle, Blainville, Quebec, Canada",244
336,CA,Montreal,L'Hotel Particulier Griffintown,"1200 Rue Ottawa, Montreal, Quebec, Canada",7
337,CA,Montreal,Ruta Bagage,"1345 Sainte-Rose, Montreal, Quebec, Canada",13
338,CA,Montreal,Pensione Popolo,"4871 Saint Laurent, Montreal, Quebec, Canada",26
339,CA,Montreal,Le Baluchon,"3550 Chemin des Trembles, St-Paulin, Quebec, Canada",802
340,CA,Montreal,Residences Universitaires UQAM West,"2100 Saint-Urbain, Montreal, Quebec, Montreal, Quebec, Canada",83
341,CA,Montreal,OrcaSound Hotel,"93 Montee Lavigne, Rigaud, Quebec, Canada",67
342,CA,Montreal,Lee Farm Inn Bed & Breakfast,"20 Boul Notre Dame O, Stanstead, Quebec, Canada",75
343,CA,Montreal,Quality Inn Centre-Ville,"1620 Rue Saint-Hubert, Montreal, Quebec, Canada",31
344,CA,Montreal,Le 400 Sherbrooke Ouest By Corporate Stays,"400 Sherbrooke Ouest, Montreal, Quebec, Canada",20
345,CA,Montreal,Cambridge Suites Mississauga,"7005 Century Ave, Mississauga, Ontario, Canada",197
346,CA,Montreal,Auberge La Dolce Vita,"2428 Rue Commerciale Sud, Temiscouata-sur-le-Lac, Bas-Saint-Laurent, Quebec, Canada",132
347,CA,Montreal,Hotel 7 Saisons,"1659 St. Hubert, Montreal, Quebec, Canada",53
348,CA,Montreal,Le Chasseur B&B,"1567 St.-Andre Street, Montreal, Quebec, Canada",95
349,CA,Montreal,Maison Brunet,"1035 rue Saint-hubert, Montreal, Quebec, Canada",60
350,CA,Montreal,Comfort Inn Drummondville,"1055 rue Hains, Drummondville, Quebec, Canada",133
351,CA,Montreal,Motel Canadien,"1821, Notre-Dame East St, Trois-Rivieres, Quebec, Canada",187
352,CA,Montreal,Sheraton Saint-Hyacinthe Hotel,"1315 rue Daniel-Johnson O., Saint Hyacinthe, Quebec, Canada",91
353,CA,Montreal,Imperia Hotel & Suites Terrebonne,"2935, Boulevard de la Piniere, Terrebonne, Quebec, Canada",200
354,CA,Montreal,Lelux Hotel,"1600 Rue Saint-Hubert, Montreal, Quebec, Canada",45
355,CA,Montreal,Le Chablis Hotel & Suites Cadillac,"5800 Sherbrooke East, Montreal, Quebec, Canada",64
356,CA,Montreal,Fairmont Chateau Laurier,"1 Rideau Street, Ottawa, Ontario, Canada",4346
357,CA,Montreal,Holland Hotel by Simplissimmo,"1121, Sainte Catherine West, Montreal, Quebec, Canada",11
358,CA,Montreal,Hotel St-Thomas,"430 Sherbrooke East, Montreal, Quebec, Canada",12
359,CA,Montreal,The Auberge Chomedey Inn,"590, Cure Labelle Boulevard, Laval, Quebec, Canada",35
360,CA,Montreal,L'Oasis de l'Ile,"25 chemin des Iles Yale, Saint-Eustache, Quebec, Canada",130
361,CA,Montreal,A Montreal Oasis,"3000 De Breslay Road, Montreal, Quebec, Canada",6
362,CA,Montreal,Hotel & Suites Le Dauphin Quebec,"400 Rue Marais, Quebec City, Quebec, Canada",1227
363,CA,Montreal,Auberge Saint Antoine,"8 Rue Saint Antoine, Quebec City, Quebec, Canada",2860
364,CA,Montreal,Le Germain Hotel Toronto Maple Leaf Square,"75 Bremner Blvd, Toronto, Ontario, Canada",1580
365,CA,Montreal,Best Western Premier Hotel Aristocrate,"3100 Chemin St-Louis, Quebec City, Quebec, Canada",1330
366,CA,Montreal,Hotel Quintessence,"3004 Chemin de la Chapelle, Mont Tremblant, Quebec, Canada",671
367,CA,Montreal,Fairmont Vancouver Airport,"3111 Grant McConachie Way, Richmond, British Columbia, Canada",4487
368,CA,Montreal,"Au 4700 Rivard, classification 212144","4700 Rivard, Montreal, Quebec, Canada",10
369,CA,Montreal,1820s Style Boutique Lofts In Old Montreal by Nuage,"408 Rue Saint Jacques, Montreal, Quebec, Canada",7
370,CA,Montreal,Hotel Felix,"1274 Ste-Catherine E, Montreal, Quebec, Canada",22
371,CA,Montreal,Castel Saint Denis,"2099 rue Saint Denis, Montreal, Quebec, Canada",31
372,CA,Montreal,De par Chez Nous,"858 du Rivage, Saint-Antoine-sur-Richelieu, Quebec, Canada",10
373,CA,Montreal,Casa Santa Isabel,"2700 Reading Street, Montreal, Quebec, Canada",4
374,CA,Montreal,Camping La Cle des Champs Complexe VR,"415 Montee St Claude, Saint-Philippe, Quebec, Canada",11
375,CA,Montreal,Les Matins d'Antoine,"39 rue Queen, Sherbrooke, Quebec, Canada",30
376,CA,Montreal,Hotel Trois Tilleuls,"290 rue Richelieu, Saint Marc sur Richelieu, Quebec, Canada",164
377,CA,Montreal,Atelier Galerie Anne Drouin Peinture & Pension,"1345 Montee Sainte-Julie, Sainte-Julie, Quebec, Canada",16
378,CA,Montreal,Les Apparts du Vieux Montreal,"405 Saint-Dizier Street, Montreal, Quebec, Canada",2
379,CA,Montreal,Green Acres Inn,"2480 Princess St, Kingston, Ontario, Canada",403
380,CA,Montreal,Gite & Appartements Du Marigot,"128 Boulevard Levesque Est, Laval, Quebec, Canada",23
381,CA,Montreal,All Suites Majestique Downtown,"366-368 rue Sherbrook West, Montreal, Quebec, Canada",39
382,CA,Montreal,Auberge Chez Jean,"4136 rue Henri Julien, Montreal, Quebec, Canada",64
383,CA,Montreal,Hotel De La Couronne,"1029 St Denis, Montreal, Quebec, Canada",8
384,CA,Montreal,Auberge Objectif Sante,"8665 Chemin de Chambly, Longueuil, Quebec, Canada",22
385,CA,Montreal,Hotel Newstar,"5250 Rue Jarry E, Montreal, Quebec, Canada",75
386,CA,Montreal,TownePlace Suites by Marriott Belleville,"400 Bell Blvd, Belleville, Ontario, Canada",268
387,CA,Montreal,White Pine Lodge,"Parcel 13466, Temiskaming Shores, Northeastern Ontario, Ontario, Canada",14
388,CA,Montreal,Les Menus-Plaisirs,"244 boul. Sainte-Rose, Laval, Quebec, Canada",46
389,CA,Montreal,Le St-Christophe,"1597 rue St-Christophe, Montreal, Quebec, Canada",19
390,CA,Montreal,Island Shores Bed & Breakfast,"440 Main St., Rossport, Thunder Bay District, Ontario, Canada",69
391,CA,Montreal,Empire Suites,"1606 Rue Saint-Hubert, Montreal, Quebec, Canada",38
392,CA,Montreal,Gite La Cinquieme Saison,"4396, rue Boyer, Montreal, Quebec, Canada",10
393,CA,Montreal,McGill Student Apartments,"3935 rue University, Montreal, Quebec, Canada",15
394,CA,Montreal,Motel 6 Kingston,"1542 Robinson Court, Kingston, Ontario, Canada",475
395,CA,Montreal,Motel Falcon,"6225 Boulevard Taschereau, Brossard, Quebec, Canada",39
396,CA,Montreal,Hotel Rive Gauche,"1810 Rue Richelieu, Beloeil, Quebec, Canada",111
397,CA,Montreal,Bridgewaters Inn,"2702 County Road 2, Johnstown, Ontario, Canada",31
398,CA,Montreal,Motel La Siesta,"3179 boul. Taschereau, Longueuil, Quebec, Canada",23
399,CA,Montreal,Aux Berges Fleuries,"1345 Montee Ste-Julie, Sainte-Julie, Quebec, Canada",2
400,CA,Montreal,Best Western Plus Bathurst Hotel & Suites,"150 Main St, Bathurst, New Brunswick, Canada",435
401,CA,Montreal,Chalet du Boise,"2200 Chemin des Sucreries, Varennes, Quebec, Canada",62
402,CA,Montreal,1595 Dr Penfield by Ellegancia,"1595 Dr Penfield Ave, Montreal, Quebec, Canada",35
403,CA,Montreal,Motel Le Transit,"30 Rue Brunet, Mont-Saint-Hilaire, Quebec, Canada",34
404,CA,Montreal,Motel Le Marquis,"672 rue Sherbrooke Est, Montreal, Quebec, Canada",30
405,CA,Montreal,Motel Mont-St-Hilaire et Cabines,"202, boul. Sir-Wilfrid-Laurier, Mont-Saint-Hilaire, Quebec, Canada",12
406,CA,Montreal,Le bed & Cocktail - Par La Distillerie MTL,"2043 Mont-Royal E., Montreal, Quebec, Canada",3
407,CA,Montreal,Auberge Le Lupin Air B&B,"127, Pinoteau Street, Mont Tremblant, Quebec, Canada",616
408,CA,Montreal,Hotel Charlemagne,"115, Celine-Dion Blvd, Charlemagne, Quebec, Canada",63
409,CA,Montreal,Aux Studios Montcalm,"1303 Montcalm street, Montreal, Quebec, Canada",24
410,CA,Montreal,Marsh Bay Resort,"937740 Marsh Bay Road, Cobalt, Temiskaming Shores, Northeastern Ontario, Ontario, Canada",11
411,CA,Montreal,Auberge Le St-George,"2190 rue Saint-Jean-Baptiste, Jonquiere, Saguenay, Saguenay–Lac-Saint-Jean Region, Quebec, Canada",33
412,CA,Montreal,Auberge Parkers' Lodge,"1340 ch. du lac Paquin, Val David, Quebec, Canada",35
413,CA,Montreal,The Noble Suites,"20 Broad St, Brockville, Ontario, Canada",214
414,CA,Montreal,The Wilfrid Boutique Farmhouse,"1375 Royal Rd, Milford, Picton, Prince Edward County, Ontario, Canada",102
415,CA,Montreal,Sir Isaac Brock B&B Luxury Suites,"89 Church St, Brockville, Ontario, Canada",312
416,CA,Montreal,Residence Bharat Bhavan,"4225 Rue Notre Dame Ouest, Montreal, Quebec, Canada",5
417,CA,Montreal,Hotel Le Saint-Paul,"229 rue Saint-Paul, Quebec City, Quebec, Canada",499
418,CA,Montreal,Auberge Marquis de Montcalm,"797 General-De Montcalm St., Sherbrooke, Quebec, Canada",190
419,CA,Montreal,Manoir Chamberland,"545 Rue Notre Dame, Montebello, Outaouais Region, Quebec, Canada",177
420,CA,Montreal,Motel Des Erables,"44 Route 201, Coteau-du-Lac, Quebec, Canada",36
421,CA,Montreal,LikeAHotel-Ste Catherine,"1223 Rue Mackay, Montreal, Quebec, Canada",14
422,CA,Montreal,B&B on the Park,"1308 Sherbrooke St East, Montreal, Quebec, Canada",4
423,CA,Montreal,Hotel Mini,"1475 Blvd Rene-Levesque East, Montreal, Quebec, Canada",2
424,CA,Montreal,Motel Saint-Hilaire,"161 Blvd Sir-Wilfrid-Laurier, Mont-Saint-Hilaire, Quebec, Canada",7
425,CA,Montreal,Econo Lodge,"1683 Rue Saint-Hubert, Montreal, Quebec, Canada",3
426,CA,Montreal,Motel Seigneurie de Vaudreuil,"154 Hardwood, Vaudreuil-Dorion, Quebec, Canada",7
427,CA,Montreal,B&B Le Bleu Balcon,"4420 St-Denis, Montreal, Quebec, Canada",47
428,CA,Montreal,Camping Les Cedres,"658 Rte 219, Saint-Jean-sur-Richelieu, Quebec, Canada",18
429,CA,Montreal,Estrimont Suites & Spa,"44, avenue de l'Auberge, Orford, Magog, Quebec, Canada",609
430,CA,Montreal,Le St-Martin Bromont Hotel & Suites,"111 Boulevard Du Carrefour, Bromont, Quebec, Canada",323
431,CA,Montreal,Pimbina Spa & Massage,"1239 Labelle street, Mont Tremblant, Quebec, Canada",258
432,CA,Montreal,Plumes et Glisse,"17 Chemin des Pentes Nord, Lac-Superieur, Quebec, Canada",184
433,CA,Montreal,Hotel Mont Gabriel,"1699 Chemin Mont Gabriel, Sainte-Adele, Quebec, Canada",414
434,CA,Montreal,Manoir des Sables Hotel & Golf,"90, Avenue des Jardins, Orford, Magog, Quebec, Canada",453
435,CA,Montreal,Comfort Inn Winnipeg South,"3109 Pembina Hwy, Winnipeg, Manitoba, Canada",367
436,CA,Montreal,Auberge Louisbourg Hotel,"1649 Saint-Hubert, Montreal, Quebec, Canada",14
437,CA,Montreal,Hotel Classic,"2020 Rue St. Denis, Montreal, Quebec, Canada",29
438,CA,Montreal,Hotel Le Breton,"1609 Saint-Hubert St., Montreal, Quebec, Canada",12
439,CA,Montreal,First Canada Inns,"1618 Vincent Massey Dr, Cornwall, Ontario, Canada",129
440,CA,Montreal,Manoir D'Youville,"498 Boulevard d'Youville, Chateauguay, Quebec, Canada",33
441,CA,Montreal,Gite du Parc Lafontaine Guest House,"1250 Sherbrooke est, Montreal, Quebec, Canada",31
442,CA,Montreal,Motel Pierre,"2375 Boulevard Marcel-Laurin, Montreal, Quebec, Canada",35
443,CA,Montreal,Maison Historique James Thompson,"47 rue Ste.Ursule, Quebec City, Quebec, Canada",240
444,CA,Montreal,Le Gite De La Belle Rive,"387 Taillon, Montreal, Quebec, Canada",9
445,CA,Montreal,Chez Roger Bontemps B&B,"1441 Wolfe St, Montreal, Quebec, Canada",10
446,CA,Montreal,Happy Club & Motel,"33 - 17th St., Edmundston, New Brunswick, Canada",128
447,CA,Montreal,Motel Colibri,"6960 rue St-Jacques Ouest, Montreal, Quebec, Canada",16
448,CA,Montreal,Motel Saint-Jacques,"1980 Westmore Avenue, Montreal, Quebec, Canada",18
449,CA,Montreal,Pied-A-Terre Mont-Royal,"4460 Avenue Christophe-Colomb, Montreal, Quebec, Canada",27
450,CA,Montreal,Berri Suites,"Rue Berri, Montreal, Quebec, Canada",10
451,CA,Montreal,"Holiday Inn Express & Suites Fredericton, an IHG Hotel","665 Prospect Street, Fredericton, New Brunswick, Canada",613
452,CA,Montreal,"Holiday Inn Express & Suites Belleville, an IHG Hotel","291 North Front St, Belleville, Ontario, Canada",310
453,CA,Montreal,A1 Studios Montreal,"1575 Lartigue Avenue, Montreal, Quebec, Canada",2
454,CA,Montreal,Hotel Alt Quebec,"1200 Avenue De Germain-Des-Pres, Quebec City, Quebec, Canada",494
455,CA,Montreal,Esterel Resort,"39, Boulevard Fridolin-Simard, Esterel, Sainte-Marguerite-du-Lac-Masson, Quebec, Canada",1230
456,CA,Montreal,1840 Guest House B&B,"223 Main Street West, Merrickville, Ontario, Canada",209
457,CA,Montreal,Auberge Sur Mer,"363 Du Fleuve Rd, Notre-Dame-du-Portage, Bas-Saint-Laurent, Quebec, Canada",204
458,CA,Montreal,"Jouvence, Centre de Villegiature","131, chemin Jouvence, Orford, Magog, Quebec, Canada",132
459,CA,Montreal,Hotel Le Deville,"187 Rue Sainte-Catherine Est, Montreal, Quebec, Canada",19
460,CA,Montreal,Microtel Inn & Suites by Wyndham Dorval,"1695 Rte Transcanadienne Nord, Dorval, Quebec, Canada",26
461,CA,Montreal,The Abbey Inn,"21489 Butternut Lane, Lancaster, Ontario, Canada",13
462,CA,Montreal,Hotel Cheribourg,"2603 Chemin du Parc, Orford, Magog, Quebec, Canada",365
463,CA,Montreal,"Chez Hubert, B&B","66 St-Ursule, Quebec City, Quebec, Canada",273
464,CA,Montreal,Hotel Sacacomie,"4000 Yvon-Plante Road, Saint-Alexis-des-Monts, Quebec, Canada",1705
465,CA,Montreal,Comfort Inn Edmundston,"5 Bateman Ave., Edmundston, New Brunswick, Canada",496
466,CA,Montreal,"Holiday Inn Express Quebec Sainte-Foy, an IHG Hotel","3145 Avenue Des Hotels, Quebec City, Quebec, Canada",817
467,CA,Montreal,La Maison de Baviere B&B,"1470 Chemin de la Riviere, Val David, Quebec, Canada",196
468,CA,Montreal,Au Chateau du Parc B & B,"1020 Sherbrooke East, Montreal, Quebec, Canada",7
469,CA,Montreal,Le 2250 Guy,"2250, Guy, Montreal, Quebec, Canada",7
470,CA,Montreal,Corporate Stays Apartments Mosaique,"345 de la Gauchetiere ouest, Montreal, Quebec, Canada",5
471,CA,Montreal,L'Auberge Lys et Chardon,"42 Rue de L'Eglise, Saint-Placide, Quebec, Canada",28
472,CA,Montreal,Marketa's Bed and Breakfast,"239 Superior St, Victoria, Victoria Capital Regional District, Vancouver Island, British Columbia, Canada",492
473,CA,Montreal,Quality Inn & Suites,"1575 Tupper St, Hawkesbury, Ontario, Canada",141
474,CA,Montreal,Auberge Alpine Inn,"1440 Pierre-Peladeau, Sainte-Adele, Quebec, Canada",498
475,CA,Montreal,Hotel Chateau Joliette,"450 rue St Thomas, Joliette, Quebec, Canada",183
476,CA,Montreal,Elect Inn 5,"1123 Brookdale Ave, Cornwall, Ontario, Canada",67
477,CA,Montreal,Auberge & Spa Beaux-Reves,"2310 Boul. De Sainte Adele, Sainte-Adele, Quebec, Canada",766
478,CA,Montreal,Novotel Toronto North York,"3 Park Home Ave, Toronto, Ontario, Canada",1175
479,CA,Montreal,Hotel Chateau Laurier Quebec,"1220, Place Georges V Ouest, Quebec City, Quebec, Canada",1925
480,CA,Montreal,Spa Eastman,"895, chemin des Diligences, Eastman, Quebec, Canada",264
481,CA,Montreal,Royal Victoria College Residence,"3425 University Street, Montreal, Quebec, Canada",12
482,CA,Montreal,Auberge du Vieux Foyer,"3167, 1er Rang Doncaster, Val David, Quebec, Canada",308
483,CA,Montreal,Le Hudson Inn,"100, Rte 201, Rigaud, Quebec, Canada",29
484,CA,Montreal,B & B Maison Saint Louis,"311 Rue Du Square Saint Louis, Montreal, Quebec, Canada",3
485,CA,Montreal,Complex Royal Labarre,"2019 Boulevard Taschereau, Longueuil, Quebec, Canada",31
486,CA,Montreal,Chateau des Tourelles,"212 Street Saint Jean, Quebec City, Quebec, Canada",850
487,CA,Montreal,Gite MaammBolduc,"4351 Avenue de Lorimier, Montreal, Quebec, Canada",12
488,CA,Montreal,HOTEL O LAVAL,"1375 Boulevard des Laurentides, Laval, Quebec, Canada",27
489,CA,Montreal,Au Doc Motel,"1424 rue Notre-Dame, Repentigny, Quebec, Canada",34
490,CA,Montreal,Days Inn by Wyndham Montmagny,"218 Chemin Des Poirier, Montmagny, Chaudiere-Appalaches, Quebec, Canada",325
491,CA,Montreal,La Chaumiere de l' Anse,"107, ch. de l'Anse, Mont Tremblant, Quebec, Canada",102
492,CA,Montreal,Sunset-on-The-River Bed and Breakfast,"4475 Route 102, Kingsclear, New Brunswick, Canada",24
493,CA,Montreal,Four Points by Sheraton Edmundston Hotel & Conference Center,"100 Rice St, Edmundston, New Brunswick, Canada",413
494,CA,Montreal,Quality Inn & Suites Amsterdam,"114 Millennium Dr, Quispamsis, New Brunswick, Canada",182
495,CA,Montreal,Bel Air Tremblant Resort & Residences,"80 rue des Sept Sommets, La Conception-Station, Quebec, Canada",248
496,CA,Montreal,Au NIDaigle,"1582 Principale St, Edmundston, New Brunswick, Canada",112
497,CA,Montreal,Gite a L'Augustine,"775 Rue Richelieu, Quebec City, Quebec, Canada",146
498,CA,Montreal,A la Maison Campbell B&B,"68, rue Bellevue, Magog, Quebec, Canada",138
499,CA,Montreal,Travelodge Fredericton,"42 Chaperral Rd, Waasis, New Brunswick, Canada",254
500,CA,Montreal,Hotel Oui GO!,"1413, Rue Notre-Dame Centre, Trois-Rivieres, Quebec, Canada",187
501,CA,Montreal,Chic-Chocs Montagne Lodge,"Rue Notre-Dame, 10, Cap-Chat, Gaspesie Region, Quebec, Canada",65
