Index,Country,City,Hotel,Address,Popularity
247,CA,Toronto,Living Suites Toronto,"250 Wellington St W, Toronto, Ontario, Canada",21
248,CA,Toronto,Annex Quest House,"83 Spadina Rd, Toronto, Ontario, Canada",173
249,CA,Toronto,Atlantis Suites - Toronto Furnished Apartment on York Street,"12 -14 York Street, Toronto, Ontario, Canada",20
250,CA,Toronto,Park Suites Toronto - Front St. West,"373 Front St W, Toronto, Ontario, Canada",13
251,CA,Toronto,Aloft Vaughan Mills,"151 Bass Pro Mills Dr, Vaughan, Ontario, Canada",818
252,CA,Toronto,Best Western Plus Edmundston Hotel,"280 Boul Hebert, Edmundston, New Brunswick, Canada",1361
253,CA,Toronto,Cambridge Suites - Halifax,"1583 Brunswick St, Halifax, Halifax Regional Municipality, Nova Scotia, Canada",4013
254,CA,Toronto,JJ Furnished Apartments & Private Suites Toronto,"80 John St, Toronto, Ontario, Canada",14
255,CA,Toronto,Samesun Toronto,"278 Augusta Ave, Toronto, Ontario, Canada",75
256,CA,Toronto,Clifton Victoria Inn at the Falls,"5591 Victoria Ave, Niagara Falls, Ontario, Canada",1879
257,CA,Toronto,Days Inn & Suites by Wyndham Collingwood,"15 Cambridge, Collingwood, Ontario, Canada",1390
258,CA,Toronto,University of Toronto-New College Residence - 45 Willcocks Residence,"45 Willcocks St, Toronto, Ontario, Canada",20
259,CA,Toronto,Jarvis House Bed And Breakfast Inn Downtown Toronto,"344 Jarvis St, Toronto, Ontario, Canada",63
260,CA,Toronto,Park Suites Toronto Blue Jay Way,"20 Blue Jays Way, Toronto, Ontario, Canada",27
261,CA,Toronto,Hampton Inn by Hilton London,"840 Exeter Rd, London, Ontario, Canada",825
262,CA,Toronto,Toronto Furnished Apartments - University Plaza,"140 Simcoe St, Toronto, Ontario, Canada",16
263,CA,Toronto,Ambassador Inn Downtown Toronto Bed and Breakfast,"280 Jarvis St, Toronto, Ontario, Canada",17
264,CA,Toronto,Via Veneto,"215 Mary Street, Niagara-on-the-Lake, Ontario, Canada",261
265,CA,Toronto,Atlas Suites - CN Tower & Convention Centre Toronto,"300 Front St W, Toronto, Ontario, Canada",55
266,CA,Toronto,Best Western Colonel Butler Inn,"278 Mary St, Niagara-on-the-Lake, Ontario, Canada",747
267,CA,Toronto,Best Western Plus Otonabee Inn,"84 Lansdowne St E, Peterborough, Ontario, Canada",820
268,CA,Toronto,Residence Inn by Marriott Whitby,"160 Consumers Dr, Whitby, Ontario, Canada",330
269,CA,Toronto,Four Points by Sheraton Mississauga Meadowvale,"2501 Argentia Rd, Mississauga, Ontario, Canada",420
270,CA,Toronto,Monte Carlo Inn Airport Suites,"7035 Edwards Blvd, Mississauga, Ontario, Canada",452
271,CA,Toronto,Toronto Travellers Home,"588 Dundas St W, Toronto, Ontario, Canada",70
272,CA,Toronto,Residence & Conference Centre - Toronto,"Seneca Residence/Conf Centre 1760 Finch Ave E, Toronto, Ontario, Canada",52
273,CA,Toronto,Grand Motel Toronto,"4626 Kingston Rd, Toronto, Ontario, Canada",49
274,CA,Toronto,Trillium Suites toronto,"5 Mariner Terr, Toronto, Ontario, Canada",33
275,CA,Toronto,Algonquin House,"1 Algonquin Ave, Toronto, Ontario, Canada",93
276,CA,Toronto,The Waterside Inn,"15 Stavebank Rd S, Mississauga, Ontario, Canada",250
277,CA,Toronto,Manoir Hovey,"575 Rue Hovey, North Hatley, Quebec, Canada",1636
278,CA,Toronto,"Holiday Inn Vancouver Airport- Richmond, an IHG Hotel","10720 Cambie Road, Richmond, British Columbia, Canada",863
279,CA,Toronto,Hotel Metro,"32 Covent Market Pl, London, Ontario, Canada",714
280,CA,Toronto,Super 8 by Wyndham Thunder Bay,"439 Memorial Ave, Thunder Bay, Thunder Bay District, Ontario, Canada",514
281,CA,Toronto,Comfort Suites Downtown,"1214 Crescent St, Montreal, Quebec, Canada",925
282,CA,Toronto,Sweetheart Bed and Breakfast,"72 Henry St, Toronto, Ontario, Canada",43
283,CA,Toronto,Algonquin Log Cabin and Cottage Outpost,"Surprise Lake, Kawawaymog Lake, Northeastern Ontario, Ontario, Canada",155
284,CA,Toronto,Killarney Mountain Lodge,"3 Commissioner St, Killarney, Northeastern Ontario, Ontario, Canada",1000
285,CA,Toronto,"Holiday Inn Express & Suites Brampton, an IHG Hotel","10 Nevets Rd, Brampton, Ontario, Canada",173
286,CA,Toronto,Courtyard by Marriott Burlington,"1110 Burloak Drive, Burlington, Ontario, Canada",151
287,CA,Toronto,Langdon Hall Country House Hotel & Spa,"1 Langdon Dr, Cambridge, Region of Waterloo, Ontario, Canada",732
288,CA,Toronto,Elliott House B&B,"157 Dowling Ave, Toronto, Ontario, Canada",115
289,CA,Toronto,Studio 6 Toronto,"165 Grange Ave, Toronto, Ontario, Canada",213
290,CA,Toronto,Pan Pacific Toronto,"900 York Mills Road, Toronto, Ontario, Canada",105
291,CA,Toronto,Northumberland Heights Wellness Retreat and Spa,"795 Northumberland Heights Rd, Cobourg, Ontario, Canada",122
292,CA,Toronto,The Willowdale Hotel Toronto North York,"170 Willowdale Ave, Toronto, Ontario, Canada",12
293,CA,Toronto,Elm Hurst Inn & Spa,"Hwy 401 415 Harris St RR 5, Ingersoll, Ontario, Canada",650
294,CA,Toronto,Newmarket Inn,"18667 Old Yonge St, Newmarket, Ontario, Canada",111
295,CA,Toronto,Comfort Inn Mississauga,"31 Topflight Dr, Mississauga, Ontario, Canada",148
296,CA,Toronto,The French Connection,"102 Burnside Dr, Toronto, Ontario, Canada",29
297,CA,Toronto,University of Toronto - New College Residence - Wilson Hall Residence,"40 Willcocks St, Toronto, Ontario, Canada",79
298,CA,Toronto,Victoria's Mansion Guest House,"68 Gloucester St, Toronto, Ontario, Canada",165
299,CA,Toronto,Homewood Inn,"65 Homewood Ave, Toronto, Ontario, Canada",53
300,CA,Toronto,The Broadview Hotel,"106 Broadview Ave, Toronto, Ontario, Canada",154
301,CA,Toronto,Long Point Provincial Campground,"Port Rowan, Norfolk County, Ontario, Canada",108
302,CA,Toronto,The Winchester Toronto-Tourist Home,"137 Winchester St, Toronto, Ontario, Canada",7
303,CA,Toronto,The Ivy at Verity,"111D Queen St E, Toronto, Ontario, Canada",154
304,CA,Toronto,Residence Inn by Marriott Toronto Mississauga Southwest,"2145 North Sheridan Way, Mississauga, Ontario, Canada",8
305,CA,Toronto,Newton Villa,"8 Merrydale Court, Brampton, Ontario, Canada",99
306,CA,Toronto,The Westlake,"2847 Lake Shore Blvd W, Toronto, Ontario, Canada",30
307,CA,Toronto,Creekside B&B and Guest Suite,"3158 Pinemeadow Dr, Burlington, Ontario, Canada",94
308,CA,Toronto,Plantation House Bed and Breakfast,"14 North St, Port Hope, Ontario, Canada",149
309,CA,Toronto,Cottage by the Lake,"5463 Blezard Dr, Beamsville, Lincoln, Ontario, Canada",64
310,CA,Toronto,Chesley's Inn,"40 First St W, Cornwall, Ontario, Canada",112
311,CA,Toronto,Hotel-Motel Drummond,"105 Blvd Saint Joseph West, Drummondville, Quebec, Canada",296
312,CA,Toronto,Yonge Suites Furnished Apartments,"209 Yonge St, Toronto, Ontario, Canada",39
313,CA,Toronto,Comfort Inn,"605 Bloor St W, Oshawa, Ontario, Canada",142
314,CA,Toronto,Indian Line Campground,"7625 Finch Ave, Brampton, Ontario, Canada",51
315,CA,Toronto,Canada Suites Toronto Furnished Rentals,"55 Bloor St E, Toronto, Ontario, Canada",81
316,CA,Toronto,Seaway Manor Bed and Breakfast,"465 Stone St S, Gananoque, Ontario, Canada",126
317,CA,Toronto,Osler House,"30 South St W, Dundas, Hamilton, Ontario, Canada",102
318,CA,Toronto,The Percy Bed & Breakfast,"6 Percy St, Toronto, Ontario, Canada",29
319,CA,Toronto,Sonder The Elm,"159 Elm St, Toronto, Ontario, Canada",7
320,CA,Toronto,The Rosemont Residences,"50 John St 2nd Floor, Toronto, Ontario, Canada",35
321,CA,Toronto,Whitehall Suites - Toronto,"270 Wellington St W, Toronto, Ontario, Canada",10
322,CA,Toronto,Est Hotel,"1790 Albion Rd, Toronto, Ontario, Canada",79
323,CA,Toronto,Toronto Rooms and Suites,"357 Spadina Ave, Toronto, Ontario, Canada",8
324,CA,Toronto,The Only Backpackers Inn,"966 Danforth Ave, Toronto, Ontario, Canada",71
325,CA,Toronto,Montecassino Place Suites Hotel,"3710 Chesswood Dr, Toronto, Ontario, Canada",157
326,CA,Toronto,Travelodge by Wyndham North Bay Lakeshor,"718 Lakeshore Dr, North Bay, Northeastern Ontario, Ontario, Canada",651
327,CA,Toronto,Green Acres Motel,"1303 Lakeshore Rd E, Mississauga, Ontario, Canada",41
328,CA,Toronto,Fox Motor Inn,"297 Dundas St W, Napanee, Lennox and Addington County, Ontario, Canada",348
329,CA,Toronto,Algonquin Eco-Lodge,"3594 Elephant Lake Rd, Algonquin Provincial Park, Ontario, Canada",142
330,CA,Toronto,Toronto Luxury Accommodations - 263 Wellington Street West,"263 Wellington St W, Toronto, Ontario, Canada",6
331,CA,Toronto,Best Western Hotel Universel Drummondville,"915 Rue Hains, Drummondville, Quebec, Canada",688
332,CA,Toronto,Rose Garden Bed and Breakfast,"1030 Bathurst St, Toronto, Ontario, Canada",70
333,CA,Toronto,Kaisar Guest House,"372A College St, Toronto, Ontario, Canada",41
334,CA,Toronto,Glenn-Burney Lodge Cabins,"49 Glen Burney Rd, Parry Sound, Northeastern Ontario, Ontario, Canada",80
335,CA,Toronto,Sonder The Slate,"348 Adelaide St W, Toronto, Ontario, Canada",54
336,CA,Toronto,"Holiday Inn Express & Suites Milton, an IHG Hotel","2750 High Point Drive, Milton, Ontario, Canada",170
337,CA,Toronto,Pimblett's Downtown Toronto B&B,"242 Gerrard St E, Toronto, Ontario, Canada",110
338,CA,Toronto,Global Village Backpackers,"460 King St W, Toronto, Ontario, Canada",166
339,CA,Toronto,Lord Nelson Motel,"1664 Highway 15, Kingston, Ontario, Canada",257
340,CA,Toronto,Pelicanstay at Square One Mall,"3880 Duke of York Blvd, Mississauga, Ontario, Canada",77
341,CA,Toronto,Butterfingers B&B,"105 Sumach St, Toronto, Ontario, Canada",14
342,CA,Toronto,Travelodge Mississauga Toronto,"1767 Dundas St E, Mississauga, Ontario, Canada",7
343,CA,Toronto,Brighton Inn,"40 Young St, Brighton, Ontario, Canada",142
344,CA,Toronto,Toronto Downtown - East Furnished Apartments,"4 Newbold Ave, Toronto, Ontario, Canada",7
345,CA,Toronto,Royal Oak Inn,"376 Dundas St E, Toronto, Ontario, Canada",200
346,CA,Toronto,Glen Rouge Campground,"7450 Kingston Rd, Toronto, Ontario, Canada",59
347,CA,Toronto,Lowther Suites,"88 Lowther Ave, Toronto, Ontario, Canada",7
348,CA,Toronto,Inverness - High Park B & B,"287 Humberside Ave, Toronto, Ontario, Canada",69
349,CA,Toronto,Simply Comfort Gorgeous Apartments in the Heart of Toronto,"12-14 York St, Toronto, Ontario, Canada",9
350,CA,Toronto,University Apartment,"16 Willison Square, Toronto, Ontario, Canada",43
351,CA,Toronto,The Clarence Park,"7 Clarence Sq, Toronto, Ontario, Canada",163
352,CA,Toronto,Chestnut Residence & Conference Centre,"89 Chestnut St, Toronto, Ontario, Canada",159
353,CA,Toronto,Glen Grove Conservatory Tower,"736 Bay St, Toronto, Ontario, Canada",114
354,CA,Toronto,Walnut House B&B,"134 Forsythe St, Oakville, Ontario, Canada",43
355,CA,Toronto,Toronto's Favourite Urban B&B,"51 Bowie Ave, Toronto, Ontario, Canada",5
356,CA,Toronto,Life Suites Loft - CN Tower,"20 John St, Toronto, Ontario, Canada",45
357,CA,Toronto,Ryerson University - Pitman Hall Residence,"160 Mutual St, Toronto, Ontario, Canada",40
358,CA,Toronto,Hampton House Bed & Breakfast,"146 Hampton Ave, Toronto, Ontario, Canada",2
359,CA,Toronto,Canada Suites on Bay,"736 Bay St, Toronto, Ontario, Canada",107
360,CA,Toronto,The Annex,"296 Brunswick Ave, Toronto, Ontario, Canada",49
361,CA,Toronto,Smiley's B&B,"4 Dacotah Ave, Toronto, Ontario, Canada",6
362,CA,Toronto,Ada's Guesthouse,"29 Linden St, Toronto, Ontario, Canada",60
363,CA,Toronto,Keppner Guesthouse,"41 Huntley St, Toronto, Ontario, Canada",75
364,CA,Toronto,Margie Townhome Suite,"44 McGill St, Toronto, Ontario, Canada",37
365,CA,Toronto,Filmores Hotel,"212 Dundas St E, Toronto, Ontario, Canada",38
366,CA,Toronto,Barrie KOA Holiday,"3138 Penetanguishene Road, Springwater, Ontario, Canada",59
367,CA,Toronto,Global Guest House,"9 Spadina Rd, Toronto, Ontario, Canada",51
368,CA,Toronto,Hotel Le Germain Montreal,"2050, Rue Mansfield, Montreal, Quebec, Canada",860
369,CA,Toronto,Kensington Suites,"102 Bellevue Ave, Toronto, Ontario, Canada",15
370,CA,Toronto,Massey College Summer Rentals,"4 Devonshire Pl, Toronto, Ontario, Canada",17
371,CA,Toronto,Comfort Inn Riviere-du-Loup,"85 boul. Cartier, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",171
372,CA,Toronto,Somerset Bed & Breakfast,"111 Front Street, Niagara-on-the-Lake, Ontario, Canada",40
373,CA,Toronto,Deluxe Inn,"1554 The Queensway, Toronto, Ontario, Canada",70
374,CA,Toronto,Econo Lodge,"205, Chemin Des Poiriers, Montmagny, Chaudiere-Appalaches, Quebec, Canada",129
375,CA,Toronto,The Avalon,"574 Sherbourne St, Toronto, Ontario, Canada",42
376,CA,Toronto,Chinatown Travelers Home,"31 Grange Ave, Toronto, Ontario, Canada",74
377,CA,Toronto,The Avalon Yorkville,"155 Yorkville Ave, Toronto, Ontario, Canada",70
378,CA,Toronto,Castlegate Bed & Breakfast Inn,"219 Spadina Rd, Toronto, Ontario, Canada",73
379,CA,Toronto,Atlas Suites - Mariner Furnished Apartments,"35 Mariner Terr, Toronto, Ontario, Canada",66
380,CA,Toronto,Beverley Place,"226 Beverley St, Toronto, Ontario, Canada",63
381,CA,Toronto,Neill-Wycik Backpackers Hotel,"96 Gerrard St E, Toronto, Ontario, Canada",150
382,CA,Toronto,Havinn International Guest House,"118 Spadina Rd, Toronto, Ontario, Canada",80
383,CA,Toronto,Rheinhessen Estate Bed & Breakfast,"1108 Lakeshore Road West Fireline 600, St. Catharines, Ontario, Canada",29
384,CA,Toronto,Saint Lawrence Residences & Suites,"135 Jarvis St, Toronto, Ontario, Canada",77
385,CA,Toronto,Veeds Private Suites,"300 Front St W, Toronto, Ontario, Canada",29
386,CA,Toronto,Posh Digs,"414 Markham St, Toronto, Ontario, Canada",17
387,CA,Toronto,Hampton Inn & Suites by Hilton Belleville,"784 Bell Blvd., Belleville, Ontario, Canada",77
388,CA,Toronto,Drake Devonshire Inn,"24 Wharf Street, Wellington, Prince Edward County, Ontario, Canada",322
389,CA,Toronto,Tigh-na-Mara Bed and Breakfast,"27 Shelley Ave, St. Catharines, Ontario, Canada",17
390,CA,Toronto,The Republic Delsuites,"70 Roehampton Ave, Toronto, Ontario, Canada",6
391,CA,Toronto,Bombay Suites,"6843 Simpson Pioneer Trail, Mississauga, Ontario, Canada",71
392,CA,Toronto,Inn on the Moraine,"15535 Mount Pleasant Rd, Caledon, Ontario, Canada",70
393,CA,Toronto,Mina's Guesthouse,"246 Sherbourne St, Toronto, Ontario, Canada",51
394,CA,Toronto,Harmony Outdoor Inn,"6 Harmony Lane, Parry Sound, Northeastern Ontario, Ontario, Canada",70
395,CA,Toronto,Hotel Levesque,"171 Fraser St, Riviere du Loup, Bas-Saint-Laurent, Quebec, Canada",852
396,CA,Toronto,Rawley Resort,"2900 Kellys Road, Port Severn, Severn Township, Ontario, Canada",426
397,CA,Toronto,"Holiday Inn Express & Suites 1000 Islands - Gananoque, an IHG Hotel","777 King St E, Gananoque, Ontario, Canada",606
398,CA,Toronto,Admiral Saint George B&B,"305 St. George St, Toronto, Ontario, Canada",31
399,CA,Toronto,The Manse Boutique Inn & Spa,"10 Chapel St, Picton, Prince Edward County, Ontario, Canada",274
400,CA,Toronto,Bonnevue Manor Bed & Breakfast Place,"33 Beaty Ave, Toronto, Ontario, Canada",55
401,CA,Toronto,bE SixFifty Hotel,"650 Bay St, Toronto, Ontario, Canada",112
402,CA,Toronto,Waterfront Hotel Downtown Burlington,"2020 Lakeshore Rd, Burlington, Ontario, Canada",580
403,CA,Toronto,Sandman Hotel Vancouver Airport,"3233 St. Edwards Dr, Richmond, British Columbia, Canada",577
404,CA,Toronto,Residence & Conference Centre - Brampton,"7897 McLaughlin Rd, Brampton, Ontario, Canada",33
405,CA,Toronto,West Queen West Hotel,"1521 Queen St W, Toronto, Ontario, Canada",95
406,CA,Toronto,Edward Hotel North York,"185 Yorkland Blvd, Toronto, Ontario, Canada",50
407,CA,Toronto,Elmhirst's Resort,"1045 Settlers Line, Keene, Otonabee-South Monaghan, Ontario, Canada",279
408,CA,Toronto,Urban Living Suites,"791 Dundas St W, Toronto, Ontario, Canada",67
409,CA,Toronto,Milton Heights Campground,"8690 Tremaine Rd, Milton, Ontario, Canada",56
410,CA,Toronto,Glen Grove Suites at The Maple Leaf,"390 Queens Quay W, Toronto, Ontario, Canada",48
411,CA,Toronto,Kingbridge Conference Centre & Hotel,"12750 Jane St, King City, Ontario, Canada",75
412,CA,Toronto,Hotel Brossard,"7365 Marie-Victorin Blvd, Brossard, Quebec, Canada",587
413,CA,Toronto,Windermere House Resort & Hotel,"2508 Windermere Road, Windermere, Muskoka Lakes, Muskoka District, Ontario, Canada",274
414,CA,Toronto,Four Points by Sheraton St. Catharines Niagara Suites,"3530 Schmon Parkway, Thorold, Ontario, Canada",456
415,CA,Toronto,Best Western Plus Durham Hotel & Conference Centre,"559 Bloor St W, Oshawa, Ontario, Canada",474
416,CA,Toronto,"Staybridge Suites Hamilton - Downtown, an IHG Hotel","20 Caroline Street South, Hamilton, Ontario, Canada",337
417,CA,Toronto,Hamilton Plaza Hotel and Conference Center,"150 King St E, Hamilton, Ontario, Canada",306
418,CA,Toronto,Monte Carlo Inn - Oakville Suites,"374 South Service Rd E, Oakville, Ontario, Canada",286
419,CA,Toronto,All Days House #3,"572 Sherbourne St, Toronto, Ontario, Canada",24
420,CA,Toronto,Super 5 Inn,"2171 Dundas St E, Mississauga, Ontario, Canada",43
421,CA,Toronto,Park Motel,"3126 Kingston Rd, Toronto, Ontario, Canada",24
422,CA,Toronto,TownePlace Suites by Marriott Belleville,"400 Bell Blvd, Belleville, Ontario, Canada",268
423,CA,Toronto,Park Plaza Hotel & Conf Ctr Toronto,"360 Oakville Place Dr, Toronto, Ontario, Canada",5
424,CA,Toronto,Auberge Cap Martin,"93, Route 132 Ouest, La Pocatiere, Bas-Saint-Laurent, Quebec, Canada",62
425,CA,Toronto,Vaughan Inn,"6700 Highway 7, Woodbridge, Vaughan, Ontario, Canada",41
426,CA,Toronto,Viamede Resort,"595 Mt Julian Viamede Rd, North Kawartha, Ontario, Canada",445
427,CA,Toronto,"Holiday Inn Sudbury, an IHG Hotel","1696 Regent Street, Sudbury, Northeastern Ontario, Ontario, Canada",286
428,CA,Toronto,Waverley Hotel,"484 Spadina Ave, Toronto, Ontario, Canada",9
429,CA,Toronto,Shuter House,"118 Shuter St, Toronto, Ontario, Canada",33
430,CA,Toronto,Quality Suites Drummondville,"2125 Rue Canadien, Drummondville, Quebec, Canada",430
431,CA,Toronto,Fairfield Inn & Suites Sault Ste. Marie,"633 Great Northern Rd, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",415
432,CA,Toronto,Beacon Shore Bed & Breakfast,"128 Midland Point Rd, Midland, Ontario, Canada",287
433,CA,Toronto,"Holiday Inn Express Deer Lake, an IHG Hotel","38 Bennett's Ave, Deer Lake, Newfoundland, Newfoundland and Labrador, Canada",513
434,CA,Toronto,Best Northern Motel and Restaurant,"150 Hwy 17 south, Wawa, Northeastern Ontario, Ontario, Canada",214
435,CA,Toronto,The Edward Bed & Breakfast,"662 County Road 7, North Marysburgh, Prince Edward County, Ontario, Canada",23
436,CA,Toronto,Rideau Rendezvous,"4200 Mangan Blvd, Kingston, Ontario, Canada",21
437,CA,Toronto,Parkside Student Residence,"111 Carlton St, Toronto, Ontario, Canada",13
438,CA,Toronto,Voyageur's Lodge & Cookhouse,"Highway 17 North, Batchawana Bay, Northeastern Ontario, Ontario, Canada",106
439,CA,Toronto,Motel 6 Kingston,"1542 Robinson Court, Kingston, Ontario, Canada",475
440,CA,Toronto,HydeWest - Iceboat Terrace Furnished Townhome,"15 Iceboat Terr, Toronto, Ontario, Canada",11
441,CA,Toronto,The Highlands Motel & Lodge,"15102 Highway 35 1064 Omagaki Road, Minden, Ontario, Canada",144
442,CA,Toronto,Silver Birches by-the-Lake B&B,"4902 Mountainview Rd, Niagara-on-the-Lake, Ontario, Canada",174
443,CA,Toronto,Ramada by Wyndham Trenton,"99 Glen Miller Rd, Trenton, Quinte West, Ontario, Canada",783
444,CA,Toronto,Sarkar Suites - Maple Leaf Square,"Maple Leaf Square - South Towe 55 Bremner Blvd, Toronto, Ontario, Canada",6
445,CA,Toronto,Petryla Estates Furnished Apartments,"46 Waniska Ave, Toronto, Ontario, Canada",17
446,CA,Toronto,Ovation,"3880 Duke of York Blvd, Mississauga, Ontario, Canada",13
447,CA,Toronto,Diamond Vacation Homes - York St,"12 York St, Toronto, Ontario, Canada",19
448,CA,Toronto,Locarno Hostel,"287 Parliament St, Toronto, Ontario, Canada",20
449,CA,Toronto,Residence & Conference Centre - King City,"13980 Dufferin St, King City, Ontario, Canada",41
450,CA,Toronto,Kensington Market House,"112 Oxford St, Toronto, Ontario, Canada",28
451,CA,Toronto,Best Western Halton Hills,"365 Guelph St, Georgetown, Halton Hills, Ontario, Canada",201
452,CA,Toronto,Cedar Springs Motel,"12363 Hwy 7 R.R.1, Georgetown, Halton Hills, Ontario, Canada",46
453,CA,Toronto,High Falls Motel and Cabins,"280 King's Highway 17, Wawa, Northeastern Ontario, Ontario, Canada",287
454,CA,Toronto,Sir Isaac Brock B&B Luxury Suites,"89 Church St, Brockville, Ontario, Canada",312
455,CA,Toronto,Comfort Inn & Suites,"210 Essa Rd, Barrie, Ontario, Canada",234
456,CA,Toronto,Canadas Best Value Inn St. Catharines,"420 Ontario St, St. Catharines, Ontario, Canada",242
457,CA,Toronto,Sky Suites Yorkville,"85 Bloor St E, Toronto, Ontario, Canada",7
458,CA,Toronto,Marmora And Lake Inn B&B,"29 Bursthall St, Marmora, Ontario, Canada",54
459,CA,Toronto,The Lodges at Blue Mountain,"796468 Grey Road 19, Blue Mountains, Grey County, Ontario, Canada",266
460,CA,Toronto,The Secret Garden Inn at Argyle Place,"73 Sydenham St, Kingston, Ontario, Canada",309
461,CA,Toronto,Homestead House Bed & Breakfast,"3272 Homestead Drive, Mount Hope, Hamilton, Ontario, Canada",58
462,CA,Toronto,Woodland Gardens Bed and Breakfast,"8250 Woodland Ave, Campbellcroft, Port Hope, Ontario, Canada",106
463,CA,Toronto,The Courthouse Hotel,"277 Camelot St, Thunder Bay, Thunder Bay District, Ontario, Canada",94
464,CA,Toronto,"Sunny Point Resort, Cottages & Inn","41 Sunny Point Rd, Parry Sound, Northeastern Ontario, Ontario, Canada",113
465,CA,Toronto,Trunk Road Motel,"759 Trunk Rd, Sault Ste. Marie, Northeastern Ontario, Ontario, Canada",104
466,CA,Toronto,TownePlace Suites by Marriott London,"800 Exeter Rd, London, Ontario, Canada",388
467,CA,Toronto,Comfort Inn Timmins,"939 Algonquin Blvd. E., Timmins, Northeastern Ontario, Ontario, Canada",109
468,CA,Toronto,Islington B&B House,"1411 Islington Ave, Toronto, Ontario, Canada",8
469,CA,Toronto,Amsterdam Guest House,"209 Carlton St, Toronto, Ontario, Canada",31
470,CA,Toronto,Backpackers on Dundas,"On M5g 1R3-126 Chestnut St, Toronto, Ontario, Canada",32
471,CA,Toronto,Sonder The Wellesley,"29 Wellesley St E, Toronto, Ontario, Canada",23
472,CA,Toronto,"Chandni Victoria, BW Signature Collection","SW Quadrant of Airport Rd. & Drew Rd., Mississauga, Ontario, Canada",17
473,CA,Toronto,Best Western Plus Bowmanville,"160 Liberty St S, Bowmanville, Ontario, Canada",290
474,CA,Toronto,Northern Edge Algonquin,"Kawawaymog Lake, Northeastern Ontario, Ontario, Canada",156
475,CA,Toronto,Russell Manor Bed and Breakfast,"36 First Street, Morrisburg, Ontario, Canada",170
476,CA,Toronto,Hotel Carlyle & Restaurant,"86 John St, Port Hope, Ontario, Canada",182
477,CA,Toronto,Sandman Hotel Calgary Airport,"25 Hopewell Way NE, Calgary, Alberta, Canada",421
478,CA,Toronto,Dundas Apartments & Suites,"787 Dundas St W, Toronto, Ontario, Canada",29
479,CA,Toronto,Howard Johnson by Wyndham Cornwall,"1142 Brookdale Ave, Cornwall, Ontario, Canada",119
480,CA,Toronto,Tucked Inn the Harbour B&B,"197 Robins Point Rd, Victoria Harbour, Ontario, Canada",402
481,CA,Toronto,Chinatown Inn Toronto,"525 Dundas St W, Toronto, Ontario, Canada",4
482,CA,Toronto,Sandman Hotel & Suites Regina,"1800 Victoria Ave E, Regina, Saskatchewan, Canada",260
483,CA,Toronto,"Park Inn by Radisson Brampton, ON","150 Nexus Avenue, Brampton, Ontario, Canada",62
484,CA,Toronto,Casino Rama Resort,"5899 Rama Rd, Rama, Ontario, Canada",754
485,CA,Toronto,"Holiday Inn Peterborough-Waterfront, an IHG Hotel","150 George St, Peterborough, Ontario, Canada",544
486,CA,Toronto,Motel Bel-Eau,"600 Notre-Dame, Montebello, Outaouais Region, Quebec, Canada",119
487,CA,Toronto,Hotel Belvedere,"141 King St E, Kingston, Ontario, Canada",194
488,CA,Toronto,Comfort Inn & Suites,"1394 Route Des Rivieres, Levis, Chaudiere-Appalaches, Quebec, Canada",210
489,CA,Toronto,Sleep Inn,"510 Muskoka Rd 118 W, Bracebridge, Muskoka District, Ontario, Canada",172
490,CA,Toronto,Taylor-Made B&B,"Lion's Head, Bruce Peninsula, Bruce County, Ontario, Canada",237
491,CA,Toronto,Stone Maiden Inn,"123 Church St, Stratford, Ontario, Canada",449
492,CA,Toronto,Turtle Island Bed and Breakfast,"415 Stone St S, Gananoque, Ontario, Canada",155
493,CA,Toronto,Hilton Garden Inn Niagara-on-the-Lake,"500 York Road, Niagara-on-the-Lake, Ontario, Canada",1784
494,CA,Toronto,Ye Olde Walkerville Bed & Breakfast,"1104 Monmouth Rd, Windsor, Ontario, Canada",84
495,CA,Toronto,Comfort Inn & Suites Thousand Islands Harbour District,"22 Main St, Gananoque, Ontario, Canada",391
496,CA,Toronto,The Parkway Place,"501 Oriole Pky, Toronto, Ontario, Canada",24
497,CA,Toronto,The Opinicon,"1697 Chaffeys Locks Rd, Elgin, Rideau Lakes, Ontario, Canada",211
498,CA,Toronto,Ambiance by the Falls Bed and Breakfast,"4467 John St., Niagara Falls, Ontario, Canada",255
499,CA,Toronto,The Waddell,"1 Walton St, Port Hope, Ontario, Canada",124
500,CA,Toronto,The Arlington Hotel,"32990 Highway 62, Maynooth, Ontario, Canada",40
501,CA,Toronto,Homewood Suites by Hilton Sudbury,"2270 Regent St, Sudbury, Northeastern Ontario, Ontario, Canada",698
502,CA,Toronto,Homewood Suites by Hilton Burlington,"975 Syscon Road, Burlington, Ontario, Canada",451
503,CA,Toronto,Best Western Plus Woodstock Inn & Suites,"811 Athlone Ave, Woodstock, Ontario, Canada",643
504,CA,Toronto,Red Pine Inn & Conference Centre,"497 Victoria St E, Alliston, New Tecumseth, Ontario, Canada",135
505,CA,Toronto,White River Motel,"210 Highway 17, White River, Northeastern Ontario, Ontario, Canada",114
506,CA,Toronto,Homewood Suites by Hilton Ottawa Airport,"3605 Paul Anka Drive, Ottawa, Ontario, Canada",251
